No.	n_rate	c_rate	g_rate	l_rate	l2_rate	hg38_0	hg38_1	hg38_2	hg38_3	panTro4_0	panTro4_1	panTro4_2	panTro4_3	gorGor3_0	gorGor3_1	gorGor3_2	gorGor3_3	ponAbe2_0	ponAbe2_1	ponAbe2_2	ponAbe2_3	nomLeu3_0	nomLeu3_1	nomLeu3_2	nomLeu3_3	rheMac3_0	rheMac3_1	rheMac3_2	rheMac3_3	macFas5_0	macFas5_1	macFas5_2	macFas5_3	papAnu2_0	papAnu2_1	papAnu2_2	papAnu2_3	chlSab2_0	chlSab2_1	chlSab2_2	chlSab2_3	calJac3_0	calJac3_1	calJac3_2	calJac3_3	saiBol1_0	saiBol1_1	saiBol1_2	saiBol1_3	otoGar3_0	otoGar3_1	otoGar3_2	otoGar3_3	tupChi1_0	tupChi1_1	tupChi1_2	tupChi1_3	speTri2_0	speTri2_1	speTri2_2	speTri2_3	jacJac1_0	jacJac1_1	jacJac1_2	jacJac1_3	micOch1_0	micOch1_1	micOch1_2	micOch1_3	criGri1_0	criGri1_1	criGri1_2	criGri1_3	mesAur1_0	mesAur1_1	mesAur1_2	mesAur1_3	mm10_0	mm10_1	mm10_2	mm10_3	rn6_0	rn6_1	rn6_2	rn6_3	hetGla2_0	hetGla2_1	hetGla2_2	hetGla2_3	cavPor3_0	cavPor3_1	cavPor3_2	cavPor3_3	chiLan1_0	chiLan1_1	chiLan1_2	chiLan1_3	octDeg1_0	octDeg1_1	octDeg1_2	octDeg1_3	oryCun2_0	oryCun2_1	oryCun2_2	oryCun2_3	ochPri3_0	ochPri3_1	ochPri3_2	ochPri3_3	susScr3_0	susScr3_1	susScr3_2	susScr3_3	vicPac2_0	vicPac2_1	vicPac2_2	vicPac2_3	camFer1_0	camFer1_1	camFer1_2	camFer1_3	turTru2_0	turTru2_1	turTru2_2	turTru2_3	orcOrc1_0	orcOrc1_1	orcOrc1_2	orcOrc1_3	panHod1_0	panHod1_1	panHod1_2	panHod1_3	bosTau8_0	bosTau8_1	bosTau8_2	bosTau8_3	oviAri3_0	oviAri3_1	oviAri3_2	oviAri3_3	capHir1_0	capHir1_1	capHir1_2	capHir1_3	equCab2_0	equCab2_1	equCab2_2	equCab2_3	cerSim1_0	cerSim1_1	cerSim1_2	cerSim1_3	felCat8_0	felCat8_1	felCat8_2	felCat8_3	canFam3_0	canFam3_1	canFam3_2	canFam3_3	musFur1_0	musFur1_1	musFur1_2	musFur1_3	ailMel1_0	ailMel1_1	ailMel1_2	ailMel1_3	odoRosDiv1_0	odoRosDiv1_1	odoRosDiv1_2	odoRosDiv1_3	lepWed1_0	lepWed1_1	lepWed1_2	lepWed1_3	pteAle1_0	pteAle1_1	pteAle1_2	pteAle1_3	pteVam1_0	pteVam1_1	pteVam1_2	pteVam1_3	eptFus1_0	eptFus1_1	eptFus1_2	eptFus1_3	myoDav1_0	myoDav1_1	myoDav1_2	myoDav1_3	myoLuc2_0	myoLuc2_1	myoLuc2_2	myoLuc2_3	eriEur2_0	eriEur2_1	eriEur2_2	eriEur2_3	sorAra2_0	sorAra2_1	sorAra2_2	sorAra2_3	conCri1_0	conCri1_1	conCri1_2	conCri1_3	loxAfr3_0	loxAfr3_1	loxAfr3_2	loxAfr3_3	eleEdw1_0	eleEdw1_1	eleEdw1_2	eleEdw1_3	triMan1_0	triMan1_1	triMan1_2	triMan1_3	chrAsi1_0	chrAsi1_1	chrAsi1_2	chrAsi1_3	echTel2_0	echTel2_1	echTel2_2	echTel2_3	oryAfe1_0	oryAfe1_1	oryAfe1_2	oryAfe1_3	dasNov3_0	dasNov3_1	dasNov3_2	dasNov3_3	monDom5_0	monDom5_1	monDom5_2	monDom5_3	sarHar1_0	sarHar1_1	sarHar1_2	sarHar1_3	macEug2_0	macEug2_1	macEug2_2	macEug2_3	ornAna1_0	ornAna1_1	ornAna1_2	ornAna1_3	hg38-panTro4_0	hg38-panTro4_1	hg38-panTro4_2	hg38-panTro4_3	hg38-gorGor3_0	hg38-gorGor3_1	hg38-gorGor3_2	hg38-gorGor3_3	hg38-ponAbe2_0	hg38-ponAbe2_1	hg38-ponAbe2_2	hg38-ponAbe2_3	hg38-nomLeu3_0	hg38-nomLeu3_1	hg38-nomLeu3_2	hg38-nomLeu3_3	rheMac3-macFas5_0	rheMac3-macFas5_1	rheMac3-macFas5_2	rheMac3-macFas5_3	rheMac3-papAnu2_0	rheMac3-papAnu2_1	rheMac3-papAnu2_2	rheMac3-papAnu2_3	rheMac3-chlSab2_0	rheMac3-chlSab2_1	rheMac3-chlSab2_2	rheMac3-chlSab2_3	hg38-rheMac3_0	hg38-rheMac3_1	hg38-rheMac3_2	hg38-rheMac3_3	calJac3-saiBol1_0	calJac3-saiBol1_1	calJac3-saiBol1_2	calJac3-saiBol1_3	hg38-calJac3_0	hg38-calJac3_1	hg38-calJac3_2	hg38-calJac3_3	hg38-otoGar3_0	hg38-otoGar3_1	hg38-otoGar3_2	hg38-otoGar3_3	hg38-tupChi1_0	hg38-tupChi1_1	hg38-tupChi1_2	hg38-tupChi1_3	criGri1-mesAur1_0	criGri1-mesAur1_1	criGri1-mesAur1_2	criGri1-mesAur1_3	micOch1-criGri1_0	micOch1-criGri1_1	micOch1-criGri1_2	micOch1-criGri1_3	mm10-rn6_0	mm10-rn6_1	mm10-rn6_2	mm10-rn6_3	micOch1-mm10_0	micOch1-mm10_1	micOch1-mm10_2	micOch1-mm10_3	jacJac1-micOch1_0	jacJac1-micOch1_1	jacJac1-micOch1_2	jacJac1-micOch1_3	speTri2-jacJac1_0	speTri2-jacJac1_1	speTri2-jacJac1_2	speTri2-jacJac1_3	chiLan1-octDeg1_0	chiLan1-octDeg1_1	chiLan1-octDeg1_2	chiLan1-octDeg1_3	cavPor3-chiLan1_0	cavPor3-chiLan1_1	cavPor3-chiLan1_2	cavPor3-chiLan1_3	hetGla2-cavPor3_0	hetGla2-cavPor3_1	hetGla2-cavPor3_2	hetGla2-cavPor3_3	speTri2-hetGla2_0	speTri2-hetGla2_1	speTri2-hetGla2_2	speTri2-hetGla2_3	oryCun2-ochPri3_0	oryCun2-ochPri3_1	oryCun2-ochPri3_2	oryCun2-ochPri3_3	speTri2-oryCun2_0	speTri2-oryCun2_1	speTri2-oryCun2_2	speTri2-oryCun2_3	hg38-speTri2_0	hg38-speTri2_1	hg38-speTri2_2	hg38-speTri2_3	vicPac2-camFer1_0	vicPac2-camFer1_1	vicPac2-camFer1_2	vicPac2-camFer1_3	turTru2-orcOrc1_0	turTru2-orcOrc1_1	turTru2-orcOrc1_2	turTru2-orcOrc1_3	oviAri3-capHir1_0	oviAri3-capHir1_1	oviAri3-capHir1_2	oviAri3-capHir1_3	bosTau8-oviAri3_0	bosTau8-oviAri3_1	bosTau8-oviAri3_2	bosTau8-oviAri3_3	panHod1-bosTau8_0	panHod1-bosTau8_1	panHod1-bosTau8_2	panHod1-bosTau8_3	turTru2-panHod1_0	turTru2-panHod1_1	turTru2-panHod1_2	turTru2-panHod1_3	vicPac2-turTru2_0	vicPac2-turTru2_1	vicPac2-turTru2_2	vicPac2-turTru2_3	susScr3-vicPac2_0	susScr3-vicPac2_1	susScr3-vicPac2_2	susScr3-vicPac2_3	equCab2-cerSim1_0	equCab2-cerSim1_1	equCab2-cerSim1_2	equCab2-cerSim1_3	odoRosDiv1-lepWed1_0	odoRosDiv1-lepWed1_1	odoRosDiv1-lepWed1_2	odoRosDiv1-lepWed1_3	ailMel1-odoRosDiv1_0	ailMel1-odoRosDiv1_1	ailMel1-odoRosDiv1_2	ailMel1-odoRosDiv1_3	musFur1-ailMel1_0	musFur1-ailMel1_1	musFur1-ailMel1_2	musFur1-ailMel1_3	canFam3-musFur1_0	canFam3-musFur1_1	canFam3-musFur1_2	canFam3-musFur1_3	felCat8-canFam3_0	felCat8-canFam3_1	felCat8-canFam3_2	felCat8-canFam3_3	equCab2-felCat8_0	equCab2-felCat8_1	equCab2-felCat8_2	equCab2-felCat8_3	pteAle1-pteVam1_0	pteAle1-pteVam1_1	pteAle1-pteVam1_2	pteAle1-pteVam1_3	myoDav1-myoLuc2_0	myoDav1-myoLuc2_1	myoDav1-myoLuc2_2	myoDav1-myoLuc2_3	eptFus1-myoDav1_0	eptFus1-myoDav1_1	eptFus1-myoDav1_2	eptFus1-myoDav1_3	pteAle1-eptFus1_0	pteAle1-eptFus1_1	pteAle1-eptFus1_2	pteAle1-eptFus1_3	equCab2-pteAle1_0	equCab2-pteAle1_1	equCab2-pteAle1_2	equCab2-pteAle1_3	susScr3-equCab2_0	susScr3-equCab2_1	susScr3-equCab2_2	susScr3-equCab2_3	sorAra2-conCri1_0	sorAra2-conCri1_1	sorAra2-conCri1_2	sorAra2-conCri1_3	eriEur2-sorAra2_0	eriEur2-sorAra2_1	eriEur2-sorAra2_2	eriEur2-sorAra2_3	susScr3-eriEur2_0	susScr3-eriEur2_1	susScr3-eriEur2_2	susScr3-eriEur2_3	hg38-susScr3_0	hg38-susScr3_1	hg38-susScr3_2	hg38-susScr3_3	loxAfr3-eleEdw1_0	loxAfr3-eleEdw1_1	loxAfr3-eleEdw1_2	loxAfr3-eleEdw1_3	loxAfr3-triMan1_0	loxAfr3-triMan1_1	loxAfr3-triMan1_2	loxAfr3-triMan1_3	chrAsi1-echTel2_0	chrAsi1-echTel2_1	chrAsi1-echTel2_2	chrAsi1-echTel2_3	loxAfr3-chrAsi1_0	loxAfr3-chrAsi1_1	loxAfr3-chrAsi1_2	loxAfr3-chrAsi1_3	loxAfr3-oryAfe1_0	loxAfr3-oryAfe1_1	loxAfr3-oryAfe1_2	loxAfr3-oryAfe1_3	loxAfr3-dasNov3_0	loxAfr3-dasNov3_1	loxAfr3-dasNov3_2	loxAfr3-dasNov3_3	hg38-loxAfr3_0	hg38-loxAfr3_1	hg38-loxAfr3_2	hg38-loxAfr3_3	sarHar1-macEug2_0	sarHar1-macEug2_1	sarHar1-macEug2_2	sarHar1-macEug2_3	monDom5-sarHar1_0	monDom5-sarHar1_1	monDom5-sarHar1_2	monDom5-sarHar1_3	hg38-monDom5_0	hg38-monDom5_1	hg38-monDom5_2	hg38-monDom5_3	hg38-ornAna1_0	hg38-ornAna1_1	hg38-ornAna1_2	hg38-ornAna1_3
87	2.6297	0.159084	0.605246	0.0148466	0	0	0	0.99875	0.00125	0	0	0.99925	0.00075	0	0	0.99725	0.00275	0	0	1	0	0	0	1	0	0	0	0.99375	0.00625	0	0	0.992	0.008	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.997	0.003	0	0	1	0	0	0	0.99925	0.00075	0	0	0.998	0.002	0	0	0.99625	0.00375	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.98975	0.01025	0	0	0.9935	0.0065	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0345	0.9655	0	0	0.28075	0.71925	0
179	1.15325	0.292582	0.586256	0.016972	0	0	0	0.988	0.012	0	0	0.98625	0.01375	0	0	0.9835	0.0165	0	0	0.9975	0.0025	0	0	0.99525	0.00475	0	0	0.98275	0.01725	0	0	0.982	0.018	0	0	0.9925	0.0075	0	0	0.99025	0.00975	0	0	0.99825	0.00175	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99225	0.00775	0	0	0.9875	0.0125	0	0	0.996	0.004	0	0	0.99975	0.00025	0	0	0.99875	0.00125	0	0	1	0	0	0	0.9995	0.0005	0	0	0.99975	0.00025	0	0	0.99475	0.00525	0	0	0.96775	0.03225	0	0	0.99975	0.00025	0	0	0.99875	0.00125	0	0	0.99775	0.00225	0	0	0.96875	0.03125	0	0	0.9675	0.0325	0	0	0.9925	0.0075	0	0	0.98825	0.01175	0	0	0.98325	0.01675	0	0	0.9925	0.0075	0	0	0.999	0.001	0	0	1	0	0	0	1	0	0	0	0.9995	0.0005	0	0	0.9985	0.0015	0	0	0.7385	0.2615	0	0	0.006	0.994	0	0	0.00175	0.99825	0	0	0.97775	0.02225	0	0	0.995	0.005	0	0	0.9925	0.0075	0	0	0.9995	0.0005	0	0	0.99775	0.00225	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	0.99975	0.00025	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9955	0.0045	0	0	0.998	0.002	0	0	0.99975	0.00025	0	0	1	0	0	0	0.995	0.005	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99825	0.00175	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.976	0.024	0	0	0.99425	0.00575	0	0	0.998	0.002	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00625	0.99375	0	0	0.74225	0.25775	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.04125	0.95875	0	0	0.27625	0.72375	0
136	1.11781	0.172515	0.599116	0.016893	0	0	0	0.97825	0.02175	0	0	0.94675	0.05325	0	0	0.9685	0.0315	0	0	0.992	0.008	0	0	0.99425	0.00575	0	0	0.9785	0.0215	0	0	0.97975	0.02025	0	0	0.994	0.006	0	0	0.985	0.015	0	0	1	0	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	0.99975	0.00025	0	0	0.9725	0.0275	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99375	0.00625	0	0	0.96125	0.03875	0	0	0.96675	0.03325	0	0	0.9915	0.0085	0	0	0.99325	0.00675	0	0	0.99975	0.00025	0	0	0.982	0.018	0	0	0.99825	0.00175	0	0	0.9995	0.0005	0	0	1	0	0	0	0.9965	0.0035	0	0	1	0	0	0	1	0	0	0	0.99925	0.00075	0	0	0.3955	0.6045	0	0	0.00775	0.99225	0	0	0.9945	0.0055	0	0	0.975	0.025	0	0	1	0	0	0	0.9995	0.0005	0	0	0.99875	0.00125	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9845	0.0155	0	0	0.9945	0.0055	0	0	0.99675	0.00325	0	0	0.99775	0.00225	0	0	0.99475	0.00525	0	0	0.99825	0.00175	0	0	0.99925	0.00075	0	0	0.99925	0.00075	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99925	0.00075	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.4035	0.5965	0	0	0.99925	0.00075	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.04825	0.95175	0	0	0.2865	0.7135	0
0	1.24215	0.219116	0.602984	0.0171055	0	0	0	0.957	0.043	0	0	0.9815	0.0185	0	0	0.97225	0.02775	0	0	0.997	0.003	0	0	0.99875	0.00125	0	0	0.983	0.017	0	0	0.98	0.02	0	0	0.99475	0.00525	0	0	0.99675	0.00325	0	0	0.99875	0.00125	0	0	1	0	0	0	0.99875	0.00125	0	0	1	0	0	0	0.984	0.016	0	0	1	0	0	0	1	0	0	0	0.99875	0.00125	0	0	0.9915	0.0085	0	0	0.99975	0.00025	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	0.99825	0.00175	0	0	0.973	0.027	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.971	0.029	0	0	0.998	0.002	0	0	0.99075	0.00925	0	0	0.993	0.007	0	0	0.99625	0.00375	0	0	1	0	0	0	0.9985	0.0015	0	0	0.9925	0.0075	0	0	1	0	0	0	0.99925	0.00075	0	0	1	0	0	0	0.9995	0.0005	0	0	0.99975	0.00025	0	0	0.9835	0.0165	0	0	0.0005	0.9995	0	0	0	1	0	0	0.972	0.028	0	0	0.99525	0.00475	0	0	0.9995	0.0005	0	0	1	0	0	0	0.99825	0.00175	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99925	0.00075	0	0	1	0	0	0	0.9995	0.0005	0	0	1	0	0	0	0.994	0.006	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.987	0.013	0	0	0.992	0.008	0	0	0.99825	0.00175	0	0	0.99975	0.00025	0	0	0.9945	0.0055	0	0	0.99925	0.00075	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99925	0.00075	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00075	0.99925	0	0	0.9845	0.0155	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.01175	0.98825	0	0	0.268	0.732	0
158	1.26492	0.23407	0.601009	0.0160718	0	0	0	0.9915	0.0085	0	0	0.993	0.007	0	0	0.984	0.016	0	0	0.996	0.004	0	0	0.9995	0.0005	0	0	0.98675	0.01325	0	0	0.98175	0.01825	0	0	0.979	0.021	0	0	0.999	0.001	0	0	0.998	0.002	0	0	0.99325	0.00675	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99925	0.00075	0	0	1	0	0	0	0.99875	0.00125	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.97775	0.02225	0	0	0.99475	0.00525	0	0	0.99475	0.00525	0	0	0.99375	0.00625	0	0	0.99925	0.00075	0	0	1	0	0	0	0.99825	0.00175	0	0	0.99825	0.00175	0	0	1	0	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	0.997	0.003	0	0	0	1	0	0	0	1	0	0	0.99375	0.00625	0	0	0.9955	0.0045	0	0	0.99525	0.00475	0	0	0.99675	0.00325	0	0	0.99825	0.00175	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	0.9975	0.0025	0	0	0.999	0.001	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.9975	0.0025	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0015	0.9985	0	0	0.25175	0.74825	0
31	0.924526	0.0679042	0.596276	0.0157705	0	0	0	0.98825	0.01175	0	0	0.98975	0.01025	0	0	0.99425	0.00575	0	0	0.99875	0.00125	0	0	0.99925	0.00075	0	0	0.984	0.016	0	0	0.98325	0.01675	0	0	0.99375	0.00625	0	0	0.998	0.002	0	0	0.99925	0.00075	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99925	0.00075	0	0	0.999	0.001	0	0	0.9925	0.0075	0	0	0.9905	0.0095	0	0	0.9995	0.0005	0	0	0.999	0.001	0	0	0.99625	0.00375	0	0	0.96575	0.03425	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	0.9985	0.0015	0	0	0.00475	0.99525	0	0	0	1	0	0	0.9935	0.0065	0	0	0.99775	0.00225	0	0	0.99975	0.00025	0	0	0.99825	0.00175	0	0	0.99825	0.00175	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9975	0.0025	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	0.9965	0.0035	0	0	0.99925	0.00075	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99875	0.00125	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.03125	0.96875	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00025	0.99975	0	0	0.24925	0.75075	0
112	2.17588	0.321852	0.607839	0.0196667	0	0	0	0.97925	0.02075	0	0	0.99075	0.00925	0	0	0.99925	0.00075	0	0	0.94225	0.05775	0	0	1	0	0	0	0.9395	0.0605	0	0	0.988	0.012	0	0	0.998	0.002	0	0	1	0	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.98375	0.01625	0	0	0.99875	0.00125	0	0	0.61775	0.38225	0	0	0.99525	0.00475	0	0	1	0	0	0	1	0	0	0	0.9355	0.0645	0	0	0.99725	0.00275	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.9985	0.0015	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99325	0.00675	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.996	0.004	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99875	0.00125	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.01125	0.98875	0	0	0.265	0.735	0
