No.	n_rate	c_rate	gBC	taeGut_B	ficAlb_B	pseHum_B	corBra_B	melUnd_B	falPer_B	picPub_B	lepDis_B	halLeu_B	aptFor_B	pygAde_B	fulGla_B	nipNip_B	balReg_B	chaVoc_B	calAnn_B	chaPel_B	cucCan_B	colLiv_B	mesUni_B	galGal_B	melGal_B	anaPla_B	aptHaa_B	aptOwe_B	aptRow_B	casCas_B	droNov_B	rheAme_B	rhePen_B	cryCin_B	tinGut_B	eudEle_B	notPer_B	anoDid_B	strCam_B	allMis_B	allSin_B	croPor_B	gavGan_B	chrPic_B	cheMyd_B	anoCar_B	taeGut-ficAlb_B	taeGut-pseHum_B	taeGut-corBra_B	taeGut-melUnd_B	taeGut-falPer_B	picPub-lepDis_B	picPub-halLeu_B	taeGut-picPub_B	aptFor-pygAde_B	aptFor-fulGla_B	aptFor-nipNip_B	taeGut-aptFor_B	balReg-chaVoc_B	taeGut-balReg_B	calAnn-chaPel_B	calAnn-cucCan_B	taeGut-calAnn_B	colLiv-mesUni_B	taeGut-colLiv_B	galGal-melGal_B	galGal-anaPla_B	taeGut-galGal_B	aptHaa-aptOwe_B	aptHaa-aptRow_B	casCas-droNov_B	aptHaa-casCas_B	rheAme-rhePen_B	aptHaa-rheAme_B	cryCin-tinGut_B	eudEle-notPer_B	cryCin-eudEle_B	cryCin-anoDid_B	aptHaa-cryCin_B	aptHaa-strCam_B	taeGut-aptHaa_B	allMis-allSin_B	croPor-gavGan_B	allMis-croPor_B	taeGut-allMis_B	chrPic-cheMyd_B	taeGut-chrPic_B	taeGut-anoCar_B	taeGut_0	taeGut_1	taeGut_2	taeGut_3	ficAlb_0	ficAlb_1	ficAlb_2	ficAlb_3	pseHum_0	pseHum_1	pseHum_2	pseHum_3	corBra_0	corBra_1	corBra_2	corBra_3	melUnd_0	melUnd_1	melUnd_2	melUnd_3	falPer_0	falPer_1	falPer_2	falPer_3	picPub_0	picPub_1	picPub_2	picPub_3	lepDis_0	lepDis_1	lepDis_2	lepDis_3	halLeu_0	halLeu_1	halLeu_2	halLeu_3	aptFor_0	aptFor_1	aptFor_2	aptFor_3	pygAde_0	pygAde_1	pygAde_2	pygAde_3	fulGla_0	fulGla_1	fulGla_2	fulGla_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	balReg_0	balReg_1	balReg_2	balReg_3	chaVoc_0	chaVoc_1	chaVoc_2	chaVoc_3	calAnn_0	calAnn_1	calAnn_2	calAnn_3	chaPel_0	chaPel_1	chaPel_2	chaPel_3	cucCan_0	cucCan_1	cucCan_2	cucCan_3	colLiv_0	colLiv_1	colLiv_2	colLiv_3	mesUni_0	mesUni_1	mesUni_2	mesUni_3	galGal_0	galGal_1	galGal_2	galGal_3	melGal_0	melGal_1	melGal_2	melGal_3	anaPla_0	anaPla_1	anaPla_2	anaPla_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	allMis_0	allMis_1	allMis_2	allMis_3	allSin_0	allSin_1	allSin_2	allSin_3	croPor_0	croPor_1	croPor_2	croPor_3	gavGan_0	gavGan_1	gavGan_2	gavGan_3	chrPic_0	chrPic_1	chrPic_2	chrPic_3	cheMyd_0	cheMyd_1	cheMyd_2	cheMyd_3	anoCar_0	anoCar_1	anoCar_2	anoCar_3	taeGut-ficAlb_0	taeGut-ficAlb_1	taeGut-ficAlb_2	taeGut-ficAlb_3	taeGut-pseHum_0	taeGut-pseHum_1	taeGut-pseHum_2	taeGut-pseHum_3	taeGut-corBra_0	taeGut-corBra_1	taeGut-corBra_2	taeGut-corBra_3	taeGut-melUnd_0	taeGut-melUnd_1	taeGut-melUnd_2	taeGut-melUnd_3	taeGut-falPer_0	taeGut-falPer_1	taeGut-falPer_2	taeGut-falPer_3	picPub-lepDis_0	picPub-lepDis_1	picPub-lepDis_2	picPub-lepDis_3	picPub-halLeu_0	picPub-halLeu_1	picPub-halLeu_2	picPub-halLeu_3	taeGut-picPub_0	taeGut-picPub_1	taeGut-picPub_2	taeGut-picPub_3	aptFor-pygAde_0	aptFor-pygAde_1	aptFor-pygAde_2	aptFor-pygAde_3	aptFor-fulGla_0	aptFor-fulGla_1	aptFor-fulGla_2	aptFor-fulGla_3	aptFor-nipNip_0	aptFor-nipNip_1	aptFor-nipNip_2	aptFor-nipNip_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	balReg-chaVoc_0	balReg-chaVoc_1	balReg-chaVoc_2	balReg-chaVoc_3	taeGut-balReg_0	taeGut-balReg_1	taeGut-balReg_2	taeGut-balReg_3	calAnn-chaPel_0	calAnn-chaPel_1	calAnn-chaPel_2	calAnn-chaPel_3	calAnn-cucCan_0	calAnn-cucCan_1	calAnn-cucCan_2	calAnn-cucCan_3	taeGut-calAnn_0	taeGut-calAnn_1	taeGut-calAnn_2	taeGut-calAnn_3	colLiv-mesUni_0	colLiv-mesUni_1	colLiv-mesUni_2	colLiv-mesUni_3	taeGut-colLiv_0	taeGut-colLiv_1	taeGut-colLiv_2	taeGut-colLiv_3	galGal-melGal_0	galGal-melGal_1	galGal-melGal_2	galGal-melGal_3	galGal-anaPla_0	galGal-anaPla_1	galGal-anaPla_2	galGal-anaPla_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3	allMis-allSin_0	allMis-allSin_1	allMis-allSin_2	allMis-allSin_3	croPor-gavGan_0	croPor-gavGan_1	croPor-gavGan_2	croPor-gavGan_3	allMis-croPor_0	allMis-croPor_1	allMis-croPor_2	allMis-croPor_3	taeGut-allMis_0	taeGut-allMis_1	taeGut-allMis_2	taeGut-allMis_3	chrPic-cheMyd_0	chrPic-cheMyd_1	chrPic-cheMyd_2	chrPic-cheMyd_3	taeGut-chrPic_0	taeGut-chrPic_1	taeGut-chrPic_2	taeGut-chrPic_3	taeGut-anoCar_0	taeGut-anoCar_1	taeGut-anoCar_2	taeGut-anoCar_3
47	0.210288	-1.14236	1.2862	0.8795	0.9145	0.018	0.015	0	0	0.024	0.0265	0.029	0.031	0.2125	0.0085	0.004	0.06	0	0.0005	0.998	0.001	0.004	0.191	0.029	0.0045	0.388	0.309	0.1795	0.634	0.4825	0.3615	0.1875	0.0855	0.057	0.591	0.026	0	0.0065	0.0045	0.128	0.1395	0.176	0.164	0.011	0.0095	0	0.132	0.147	0	0.02	0.1605	0.154	0.042	0.329	0.1195	0.094	0.1885	0.179	0.1965	0.0405	0.0315	0.2285	0.1655	0.665	0.142	0	0.009	0.0285	0.1595	0.501	0.1835	0.1025	0.0095	0.182	0.477	0.222	0.0045	0.127	0.0335	0.1795	0	0.0905	0.2165	0.0165	0.279	0.011	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.33	0.67	0	0	0.352	0.648	0	0	0.1105	0.8895	0	0	0.7655	0.2345	0	0	0.8555	0.1445	0	0	0.8975	0.1025	0	0	0.9055	0.0945	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9955	0.0045	0	0	0.987	0.013	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.3705	0.6295	0	0	0.4165	0.5835	0	0	0.8715	0.1285	0	0	0.884	0.116	0	0	0.946	0.054	0	0	0.968	0.032	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
72	0.103842	-1.54007	2.35058	1	0.9965	0.003	0.001	0	0.139	0	0	0.046	0.06	0.001	0.014	0	0.0015	0.0035	0	1	0	0	0	0.0275	0.069	0.001	0.175	0.336	0.088	0.7375	0.502	0.127	0.1145	0	0	0.001	0	0.001	0	0.4815	0.0755	0.0025	0.0365	0.023	0.001	0	0.1175	0.0115	0.0005	0.0465	0.097	0.062	0.034	0.31	0.0895	0.3775	0.006	0.168	0.1375	0.0815	0.0025	0.0235	0.01	0.143	0.014	0	0.076	0.0325	0.0515	0.0005	0.0005	0.1455	0	0.1565	0.0785	0.0085	0	0.0265	0.225	0.001	0	0.006	0.14	0	0.0665	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.029	0.971	0	0	0.027	0.973	0	0	0.0255	0.9745	0	0	0.8995	0.1005	0	0	0.8155	0.1845	0	0	0.971	0.029	0	0	0.977	0.023	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0	0.9775	0.0225	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0295	0.9705	0	0	0.0325	0.9675	0	0	0.9365	0.0635	0	0	0.9395	0.0605	0	0	0.9975	0.0025	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
17	-0.335675	-1.81099	2.00801	0.999	0.9985	0.0025	0.5595	0.006	0.0035	0.0185	0.03	0.0015	0.006	0.2225	0.0145	0.002	0.0115	0.014	0.001	1	0.0005	0.0215	0.003	0.003	0.0055	0.022	0.0675	0.1755	0.0565	0.2235	0.4035	0.146	0.13	0.007	0.0005	0	0	0.0145	0.0005	0.035	0.314	0.169	0.0795	0	0.0065	0	0.0205	0.0725	0.0015	0.152	0.043	0.1005	0.1675	0.1255	0.0275	0.0515	0.268	0.1695	0.1365	0.1205	0.0005	0.2055	0.1315	0.19	0.0115	0.002	0.003	0.001	0.007	0.0175	0.0025	0.371	0.002	0.191	0.062	0.053	0.015	0.03	0.0925	0.002	0	0.055	0.4625	0.006	0.049	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0475	0.9525	0	0	0.059	0.941	0	0	0.1085	0.8915	0	0	0.866	0.134	0	0	0.775	0.225	0	0	0.9695	0.0305	0	0	0.968	0.032	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9925	0.0075	0	0	0.983	0.017	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0615	0.9385	0	0	0.1165	0.8835	0	0	0.8755	0.1245	0	0	0.886	0.114	0	0	0.998	0.002	0	0	0.999	0.001	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
0	2.68104	-2.03939	2.01738	0.938	0.995	0.0265	0.481	0	0.0375	0	0.0145	0.0025	0.0835	0.018	0.3555	0.0015	0.001	0.019	0	1	0.001	0.001	0.0015	0.0325	0	0.0005	0.2165	0.0675	0.0245	0.653	0.6205	0.1455	0.1465	0.002	0.9675	0.001	0.0085	0.0035	0.004	0.2605	0.28	0.011	0.0035	0.174	0.1385	0	0.722	0.068	0.0015	0.7145	0.314	0.111	0.174	0.3345	0.1185	0.159	0.0345	0.157	0.3455	0.0375	0.0025	0.032	0.173	0.023	0.085	0	0.708	0.0005	0.0415	0	0.033	0.097	0.0565	0.172	0.038	0.1295	0.034	0.0055	0.0795	0.0045	0.001	0.072	0.0255	0	0	0.003	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.9995	0.0005	0	0	1	0	0	0	0.9995	0.0005	0	0	0.9995	0.0005	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
83	-0.11287	-1.31129	3.67623	1	1	0	0	0	0	0	0	0	0.0515	0.0145	0	0	0	0	0	1	0	0	0	0	0.0005	0	0.0085	0.124	0.0625	0.194	0.9845	0.0085	0.017	0	0	0	0	0	0	0	0.111	0	0.019	0	0	0	0.04	0	0	0.0195	0.0455	0.0135	0.095	0.0465	0	0.076	0.024	0.1085	0.003	0.0015	0	0.117	0.126	0.0545	0.001	0	0	0.001	0.097	0	0	0.095	0	0.1055	0.1925	0.004	0	0	0	0	0	0	0.058	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.8105	0.1895	0	0	0.8805	0.1195	0	0	0.948	0.052	0	0	0.96	0.04	0	0	0.629	0.371	0	0	0.9205	0.0795	0	0	0.8865	0.1135	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9595	0.0405	0	0	0.8005	0.1995	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.941	0.059	0	0	0.9805	0.0195	0	0	0.987	0.013	0	0	0.9955	0.0045	0	0	0.9875	0.0125	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
60	1.50209	-2.54119	7.06532	1	1	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	1	0	0	0	0	0	0	0.0005	0.069	0	1	1	0.0065	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0.0455	0.009	0	0.027	0.0005	0.0445	0.0075	0.0035	0	0.001	0.0375	0	0	0	0	0	0.003	0	0	0.322	0	0.066	0.002	0.247	0	0	0	0	0	0.0015	0.0125	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.9975	0.0025	0	0	0.9975	0.0025	0	0	0.997	0.003	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
93	0.589502	-2.52631	2.56548	0.987	1	0	0.0515	0	0.0045	0	0.0005	0.0195	0.281	0.0005	0.005	0.0005	0.014	0	0.008	1	0	0	0.001	0.0005	0.0005	0.001	0.343	0.0495	0.381	0.2925	0.6315	0.4375	0.1135	0.0255	0.0015	0.0035	0	0.002	0.0015	0.0495	0.1055	0.006	0.0515	0.0255	0.014	0	0.251	0.0315	0.05	0.006	0.1205	0.023	0.1605	0.4185	0.0245	0.451	0.121	0.175	0.143	0.115	0.024	0.02	0.157	0.07	0.0535	0	0.002	0.007	0.15	0	0.728	0.3485	0	0.171	0.06	0.0155	0	0.068	0.047	0.0325	0	0.592	0.072	0	0.0515	0.008	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.9815	0.0185	0	0	0.9955	0.0045	0	0	0.948	0.052	0	0	0.9885	0.0115	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
102	1.27535	-2.93794	3.54468	1	1	0	0.0025	0	0	0	0	0	0.1765	0.573	0.0015	0.001	0.0005	0	0	1	0	0	0	0	0	0	0.1395	0.295	0.204	0.9385	0.9965	0.088	0.0875	0	0	0	0	0.0055	0.001	0.2445	0.055	0.009	0.099	0.008	0	0	0.0045	0.001	0	0.007	0.0765	0.054	0.1205	0.1045	0	0.1185	0.0035	0.14	0.0075	0.379	0	0.3135	0.126	0.0035	0.003	0	0.001	0	0.6725	0.002	0.127	0.139	0	0.198	0.0685	0.0575	0	0	0.104	0.0005	0	0.0965	0.023	0	0.001	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.995	0.005	0	0	0.9865	0.0135	0	0	0.995	0.005	0	0	0.9975	0.0025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
126	0.109235	-2.341	2.86337	1	1	0	0	0	0.002	0	0.0115	0.034	0.048	0.1775	0	0.038	0	0.0155	0	1	0	0	0	0	0.033	0	0.146	0.0045	0.006	0.9545	0.9675	0.1005	0.1	0	0.0025	0	0	0	0	0.0545	0.0105	0.0005	0.0055	0.082	0.001	0	0.0825	0.0285	0	0.0015	0.133	0.2415	0.1675	0.1125	0.2535	0.126	0.009	0.162	0.026	0	0	0.0815	0.1435	0.0335	0.0295	0.0015	0.004	0.0015	0.022	0	0.0365	0.426	0	0.1695	0	0.003	0.0005	0.0085	0.0545	0	0	0.032	0.034	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.945	0.055	0	0	0.83	0.17	0	0	0.9835	0.0165	0	0	0.9375	0.0625	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.9965	0.0035	0	0	0.9975	0.0025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
