V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84
0.017478152309613	0.00249687890137328	0.0724094881398252	0.0774032459425718	0.0199750312109863	0.0124843945068664	0.98501872659176	0.0137328339575531	0	0	0	0.0749063670411985	0	0.00998751560549313	0.00749063670411985	0	0.00499375780274657	0.00249687890137328	0.00124843945068664	0	0.68414481897628	0.0436953807740325	0.00124843945068664	0.0124843945068664	0.0249687890137328	0.00374531835205993	0.00124843945068664	0.0162297128589263	0	0.00124843945068664	0	0.00374531835205993	0.017478152309613	0.00998751560549313	0.0149812734082397	0.00499375780274657	0	0.0149812734082397	0.00499375780274657	0.83645443196005	0	0.0249687890137328	0.00499375780274657	0.0461922596754057	0.00374531835205993	0.00249687890137328	0.0337078651685393	0	0.00124843945068664	0.922596754057428	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00124843945068664	1	0.017478152309613	0	0	0	0	0	0	1	0	0.00499375780274657	0.00124843945068664	0	0	0	1	1	0	0	0.00749063670411985	0.247191011235955	0	0	0.0823970037453183	0.00124843945068664
0.00124843945068664	0.00249687890137328	0.00124843945068664	0.913857677902622	0.0848938826466916	0	0	0.00749063670411985	0	0.0536828963795256	0.00249687890137328	0.00998751560549313	0.132334581772784	0	0.0124843945068664	0.00124843945068664	0	0	0.00374531835205993	0.00499375780274657	0.00873907615480649	0.00249687890137328	0.00124843945068664	0	0.034956304619226	0.00374531835205993	0.00374531835205993	0.00124843945068664	0	0	1	0	0	0.0149812734082397	0	0.00374531835205993	0	0.00624219725343321	0.00249687890137328	0.00124843945068664	0.0112359550561798	0.0287141073657928	0	0.00124843945068664	0.0299625468164794	0.00124843945068664	0.00374531835205993	0.00374531835205993	0.972534332084894	0	0	0	0	0	0.00124843945068664	0.00998751560549313	0.0287141073657928	0.320848938826467	0.0162297128589263	0	0	0.00374531835205993	0	0	0	0	0	0	0	0.00374531835205993	0.00249687890137328	0	0	0	0.00249687890137328	0.297128589263421	0	0	0.017478152309613	0.0873907615480649	0.781523096129838	0	0.00624219725343321	0.00374531835205993
0.00124843945068664	0.0362047440699126	0.129837702871411	1	0.0561797752808989	0.0212234706616729	0	0.00374531835205993	0.00124843945068664	0.0187265917602996	0.00124843945068664	0.0911360799001248	1	0	0.00124843945068664	0	0.00499375780274657	0.0112359550561798	0.00374531835205993	0	0.897627965043695	0	0.0287141073657928	0	0.0149812734082397	0.00124843945068664	0.00124843945068664	0.0611735330836454	0.297128589263421	0	0	0.00749063670411985	0.0112359550561798	0.00499375780274657	0.0299625468164794	0	0.00873907615480649	0	0	0	0	0.0299625468164794	0.00249687890137328	0.0112359550561798	0.0474406991260924	0.539325842696629	0.066167290886392	0.00374531835205993	0.0187265917602996	0.00124843945068664	0.00124843945068664	0	0	0	0.00124843945068664	0.00249687890137328	0.00249687890137328	0.00998751560549313	0	1	0.00249687890137328	0	0	0	0	0	0	0.704119850187266	0	0.00124843945068664	0.00374531835205993	0	0	0	0	0	0	0	0.0299625468164794	0.440699126092385	0.00249687890137328	0	0.278401997503121	0
0	0.00124843945068664	0.00124843945068664	0.978776529338327	0.00873907615480649	0.00624219725343321	0.00124843945068664	0.00624219725343321	0.00249687890137328	0.00124843945068664	0	0.00374531835205993	0.997503121098627	0.00124843945068664	0.00249687890137328	0	0	0.00624219725343321	0.00249687890137328	0	0.00499375780274657	0.00499375780274657	0	0.00124843945068664	0.00249687890137328	0.0387016229712859	0	0.00124843945068664	0.679151061173533	0.00249687890137328	0.034956304619226	0	0.00249687890137328	0.00749063670411985	0.00124843945068664	0.00124843945068664	0	0.00249687890137328	0	0.00124843945068664	0.952559300873908	0.00124843945068664	0	0	0.00873907615480649	0.00124843945068664	0.00249687890137328	0	0.00124843945068664	0	0.00124843945068664	0	0.00249687890137328	0.00124843945068664	0	0	0	0	0.00249687890137328	0.048689138576779	0	0.00124843945068664	0	0	0.00249687890137328	0.00249687890137328	0.00249687890137328	0.0749063670411985	0.0224719101123595	0.00249687890137328	0	0.0137328339575531	0.00124843945068664	0.00249687890137328	0	0.00249687890137328	0.00124843945068664	0	0.00124843945068664	0.00374531835205993	0	0	0.00624219725343321	0
0.00499375780274657	0	0.0224719101123595	0.575530586766542	0	0.0262172284644195	0.00124843945068664	0.00998751560549313	0	0.00249687890137328	0	0.00124843945068664	1	0.00499375780274657	0.00249687890137328	0.00124843945068664	0.00624219725343321	0.0362047440699126	0.00124843945068664	0	0.0299625468164794	0	0.00124843945068664	0	0.00998751560549313	0	0.00124843945068664	0.00124843945068664	0.066167290886392	0.00124843945068664	0.132334581772784	0.00124843945068664	0.0212234706616729	0.0187265917602996	0.00624219725343321	0.00124843945068664	0	0	0.00249687890137328	0.128589263420724	0	0.0112359550561798	0.00249687890137328	0.132334581772784	0.0124843945068664	0	0.233458177278402	0.00124843945068664	0.112359550561798	0.424469413233458	0	0	0	0	0.00124843945068664	0.0212234706616729	0.00124843945068664	0.00499375780274657	0	0.113607990012484	0.886392009987516	0	0	0.00124843945068664	0.00249687890137328	0	0.00124843945068664	0.00249687890137328	0	0	0	0	0.00124843945068664	0	0	0	0.00374531835205993	0	0	0.429463171036205	0.0861423220973783	0	0.00124843945068664	0.00124843945068664
0.00124843945068664	0	0	0	0	0.00749063670411985	0.00998751560549313	0.00624219725343321	0	0.0112359550561798	0	0.00374531835205993	1	0	0	0.00124843945068664	0	0	0	0.0249687890137328	0.00624219725343321	0.00374531835205993	0.00124843945068664	0.00374531835205993	0.0112359550561798	0	0	0.00124843945068664	0.948813982521848	0.00249687890137328	0.66541822721598	0	0.00124843945068664	0.00374531835205993	0.00249687890137328	0	0.00124843945068664	0.0124843945068664	0	0.99625468164794	0.0399500624219725	0.00124843945068664	0	0	0.00124843945068664	0.00249687890137328	0	0	0	1	0.00124843945068664	0	0.00124843945068664	0	0.00124843945068664	0.00249687890137328	0.0237203495630462	0.00873907615480649	0.00124843945068664	0.15605493133583	0.00249687890137328	0.00249687890137328	0.00124843945068664	0	0	0	0	0.0424469413233458	0	0	0.00124843945068664	0.00124843945068664	0.00374531835205993	0.00124843945068664	0	0	0.00124843945068664	0.00124843945068664	0	0	0	0	0	0.00124843945068664
0.00124843945068664	0.0137328339575531	0.00249687890137328	1	0.0137328339575531	0	0.00249687890137328	0	0.00124843945068664	0.00749063670411985	0	0	0.892634207240949	0.0137328339575531	0	0	0	0.0112359550561798	0.00873907615480649	0.00124843945068664	0.00374531835205993	0	0.00124843945068664	0	0.00624219725343321	0.00249687890137328	0.00374531835205993	0.00499375780274657	0.690387016229713	0.00249687890137328	1	0.00124843945068664	0.00624219725343321	0.00749063670411985	0	0.00998751560549313	0.00124843945068664	0.00124843945068664	0.0124843945068664	0.00374531835205993	1	0.0149812734082397	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0	0	0	0.00998751560549313	0	0.00249687890137328	0.00374531835205993	0.0162297128589263	0.00499375780274657	0.0187265917602996	0.00374531835205993	0.00374531835205993	0.00499375780274657	0.00624219725343321	0.00374531835205993	0.00499375780274657	0.00124843945068664	0.00249687890137328	0.00124843945068664	0	0	0.0611735330836454	0	0.00124843945068664	0	0.00249687890137328	0.00124843945068664	0	0.107365792759051	0.107365792759051	0	0.0137328339575531	0	0.106117353308365	0.00998751560549313	0	0.00124843945068664	0.966292134831461
0.00374531835205993	0.00124843945068664	0.017478152309613	0.880149812734082	0.00124843945068664	0.00249687890137328	0.00124843945068664	0.00124843945068664	0	0.00249687890137328	0	0	1	0	0	0	0	0.00499375780274657	0.00124843945068664	0.00249687890137328	0.0162297128589263	0.00124843945068664	0	0	0.00249687890137328	0	0	0	0.83645443196005	0.00249687890137328	0.986267166042447	0	0.00749063670411985	0.00374531835205993	0	0	0	0.0112359550561798	0.00124843945068664	0.0699126092384519	0.0449438202247191	0.00624219725343321	0	0	0.00749063670411985	0	0	0	0	0.0911360799001248	0	0.0187265917602996	0.00124843945068664	0	0.00124843945068664	0	0.00499375780274657	0	0.0224719101123595	0.00249687890137328	0.00374531835205993	0	0	0	0	0.00124843945068664	0.00124843945068664	0.0262172284644195	0	0	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0	0.00124843945068664	0.00249687890137328	0	0.00249687890137328	0	0.00124843945068664	0.0112359550561798	0
0	0	0.00124843945068664	1	0	0	0	0	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	1	0	0.00124843945068664	0.00249687890137328	0.00124843945068664	0.00998751560549313	0	0.00374531835205993	0.98876404494382	0	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0	0.0187265917602996	0.995006242197253	0	0	0.00624219725343321	0.00998751560549313	0.0112359550561798	0.00749063670411985	0	0.00124843945068664	0.00998751560549313	0	0	0	0.00249687890137328	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.00249687890137328	0	0.00624219725343321	0	0	0	0	0	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0	0	1	0	0	0	0	0	0	0	0.00249687890137328	0	0	0	0	0	0	0	0	0	0	0	0.00249687890137328	0	0	0	0.00124843945068664
0.00624219725343321	0	0	1	0.0149812734082397	0.00624219725343321	0	0.00249687890137328	0	0.00249687890137328	0	0.0137328339575531	1	0	0.0112359550561798	0.00499375780274657	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00873907615480649	0	0	0	0.00249687890137328	0.00374531835205993	0	0	0.00873907615480649	1	0	0.235955056179775	0.0212234706616729	0	0.00624219725343321	0.00749063670411985	0	0.00249687890137328	0	0.00249687890137328	0.00624219725343321	0	0.00873907615480649	0.00124843945068664	0.00124843945068664	0.00749063670411985	0	0	0	0	0.00124843945068664	0	0.00249687890137328	0	0	0.00124843945068664	0	0.00624219725343321	0.00124843945068664	0.392009987515606	0.339575530586767	0.00249687890137328	0	0	0	0.00249687890137328	0	0.00124843945068664	0.00124843945068664	0	0.00249687890137328	0.00374531835205993	0	0	0	0	0	0	0	0.0287141073657928	0	0	0	0	0
0.00499375780274657	0	0.00124843945068664	0.997503121098627	0	0.00624219725343321	0.00499375780274657	0.00499375780274657	0	0.00998751560549313	0	0.00124843945068664	1	0.00124843945068664	0	0	0	0.00374531835205993	0	0	0	0.00124843945068664	0	0	0.00499375780274657	0.0324594257178527	0	0	0.575530586766542	0	0.00873907615480649	0.0324594257178527	0	0.00124843945068664	0.00499375780274657	0	0	0	0.00124843945068664	0	1	0.00249687890137328	0.00124843945068664	0	0.00749063670411985	0	0	0.00124843945068664	0	0	0	0	0.00124843945068664	0	0	0.00124843945068664	0.00124843945068664	0	0	0	0	0	0	0	0.00124843945068664	0	0	0.137328339575531	0.00249687890137328	0	0.00124843945068664	0.00249687890137328	0	0.00124843945068664	0.00624219725343321	0.00499375780274657	0	0	0	0	0	0	0.00499375780274657	0
0.00249687890137328	0.00124843945068664	0.00499375780274657	1	0.00124843945068664	0.00624219725343321	0	0.00624219725343321	0.00124843945068664	0.00624219725343321	0.00124843945068664	0	0.774032459425718	0.00124843945068664	0	0.00249687890137328	0.00124843945068664	0.0112359550561798	0	0.00124843945068664	0	0.00873907615480649	0	0	0.00499375780274657	0	0	0.00624219725343321	0.957553058676654	0	1	0.00124843945068664	0.00624219725343321	0.00249687890137328	0.00749063670411985	0	0	0.00249687890137328	0	0	0.00124843945068664	0.00249687890137328	0	0	0.00873907615480649	0.0287141073657928	0	0.0324594257178527	0	0	0.00124843945068664	0	0	0.00124843945068664	0	0.0162297128589263	0.00749063670411985	0.00749063670411985	0.00124843945068664	0.00124843945068664	0	0	0	0.00124843945068664	0	0	0	0.0149812734082397	0	0.0337078651685393	0.00499375780274657	0	0	0	0.225967540574282	0.227215980024969	0	0	0	0	0	0	0	0.00124843945068664
0.00624219725343321	0	0.017478152309613	1	0.00873907615480649	0.00124843945068664	0.00124843945068664	0.00873907615480649	0.00124843945068664	0.00249687890137328	0	0.00374531835205993	1	0	0	0.00124843945068664	0	0.00124843945068664	0.00124843945068664	0	0.149812734082397	0.00124843945068664	0	0.00124843945068664	0.00374531835205993	0	0.00124843945068664	0	1	0	0.00374531835205993	0.0274656679151061	0	0	0.00374531835205993	0	0	0.00624219725343321	0.00249687890137328	0.00124843945068664	0	0	0	0	0.00249687890137328	0	0	0.00124843945068664	0	0.00124843945068664	0	0	0	0	0	0.00124843945068664	0	0	0	0.965043695380774	0.0324594257178527	0	0	0	0.00124843945068664	0	0	0	0	0	0	0	0.00124843945068664	0	0	0.00124843945068664	0	0	0	0.00124843945068664	0	0	0.00124843945068664	0
0.00249687890137328	0	0.00374531835205993	0.99250936329588	0.0137328339575531	0.00249687890137328	0	0.00374531835205993	0	0.00249687890137328	0	0.00374531835205993	0.0362047440699126	0	0	0	0	0	0	0	0.00124843945068664	0	0	0	0.00124843945068664	0	0.00249687890137328	0.00374531835205993	0	0	0.99625468164794	0.00124843945068664	0.00499375780274657	0.00499375780274657	0	0	0.00124843945068664	0.00749063670411985	0	0	0.118601747815231	0.00499375780274657	0	0.00124843945068664	0.00124843945068664	0	0	0.00249687890137328	0	0	0	0	0.00249687890137328	0	0	0	0	0	0.00124843945068664	0.00499375780274657	0	0	0	0	0	0	0.00124843945068664	0	0	0	0	0.00124843945068664	0	0	0	0.00249687890137328	0.00249687890137328	0.00124843945068664	0.00374531835205993	0.00499375780274657	0	0	0	0.00124843945068664
0.0112359550561798	0.00374531835205993	0.083645443196005	1	0	0.00624219725343321	0	0.00998751560549313	0	0.0212234706616729	0.00124843945068664	0.0636704119850187	0.0811485642946317	0.00374531835205993	0	0.0212234706616729	0.00124843945068664	0.0162297128589263	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0	0.0749063670411985	0.00749063670411985	0.00499375780274657	0.0736579275905119	1	0.00374531835205993	0.00499375780274657	0.00998751560549313	0.00374531835205993	0.00624219725343321	0.00249687890137328	0.00249687890137328	0.00499375780274657	0.00624219725343321	0.00124843945068664	0.0187265917602996	0	0.0549313358302122	0	0.017478152309613	0.0149812734082397	0.134831460674157	0.0112359550561798	0.0299625468164794	0.583021223470662	0.0187265917602996	0	0.00124843945068664	0	0.132334581772784	0.0387016229712859	0.00124843945068664	0.00873907615480649	0.00624219725343321	0	0.212234706616729	0.787765293383271	0.00124843945068664	0.00374531835205993	0	0	0.00249687890137328	0	0.00124843945068664	0	0	0	0	0	0	0.917602996254682	0.920099875156055	0	0	0.00124843945068664	0.0624219725343321	0.00374531835205993	0.00249687890137328	0.368289637952559	0
0.00124843945068664	0.00249687890137328	0.00249687890137328	0.188514357053683	0.0112359550561798	0.00499375780274657	0.00124843945068664	0.00624219725343321	0	0.00124843945068664	0	0.00249687890137328	1	0	0	0.00124843945068664	0	0.00249687890137328	0.00374531835205993	0.00124843945068664	0	0.00873907615480649	0.00124843945068664	0	0.00499375780274657	0	0.00124843945068664	0	0.0811485642946317	0.0249687890137328	0.0324594257178527	0	0.00374531835205993	0.00124843945068664	0.00124843945068664	0	0	0.00249687890137328	0.00124843945068664	0	0.00499375780274657	0.00873907615480649	0.00249687890137328	0.00124843945068664	0	0	0	0	0	0.127340823970037	0	0.0324594257178527	0.00624219725343321	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00249687890137328	0	0.00124843945068664	0.00998751560549313	0.00624219725343321	0.00374531835205993	0	0	0	0	0.00124843945068664	0.439450686641698	0.031210986267166	0.00749063670411985	0.00124843945068664	0	0	0.00124843945068664	0	0	0	0.00624219725343321	0	0.0274656679151061	0.00499375780274657	0.00249687890137328	0	0.00124843945068664
0	0.00249687890137328	0	1	0.00124843945068664	0.00374531835205993	0.0149812734082397	0.00624219725343321	0	0.0112359550561798	0	0.239700374531835	1	0	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.00499375780274657	0.0911360799001248	0.00873907615480649	0.017478152309613	0	0	0.00249687890137328	0.00998751560549313	0.00374531835205993	0	0.00624219725343321	1	0.00124843945068664	0.531835205992509	0.00249687890137328	0.00374531835205993	0.00124843945068664	0.00374531835205993	0	0	0.00124843945068664	0.00249687890137328	0.00124843945068664	0.533083645443196	0.00873907615480649	0.00374531835205993	0.00124843945068664	0.00749063670411985	0.00499375780274657	0.00749063670411985	0.00124843945068664	0.31960049937578	0.00249687890137328	0.00374531835205993	0	0	0	0.00124843945068664	0	0.00124843945068664	0.289637952559301	0.00249687890137328	0.469413233458177	0	0	0.00249687890137328	0.00124843945068664	0	0	0	0.00374531835205993	0	0	0.00124843945068664	0	0	0	0	0.00249687890137328	0	0	0.00374531835205993	0.310861423220974	0.00374531835205993	0	0.0137328339575531	0
0	0	0	1	0.00249687890137328	0.00873907615480649	0.00124843945068664	0.00499375780274657	0.00249687890137328	0.00998751560549313	0	0	1	0.00249687890137328	0.00124843945068664	0.00124843945068664	0.00499375780274657	0.00749063670411985	0	0.00998751560549313	0.00124843945068664	0.00124843945068664	0	0.00124843945068664	0.00499375780274657	0.00249687890137328	0	0.00749063670411985	0.961298377028714	0.00249687890137328	1	0.00124843945068664	0.00249687890137328	0.00749063670411985	0.00374531835205993	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00249687890137328	0	1	0.00749063670411985	0.00124843945068664	0	0.00873907615480649	0.0299625468164794	0.00374531835205993	0.00124843945068664	0	0	0.00124843945068664	0	0	0	0	0	0	0	0	0	0	0	0	0.00249687890137328	0	0	0	0.0399500624219725	0.00249687890137328	0	0	0	0	0	0	0	0	0	0	0.0112359550561798	0.00249687890137328	0	0.00124843945068664	0.00249687890137328
0.00873907615480649	0	0.0137328339575531	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0.00249687890137328	0.00124843945068664	0.00873907615480649	0	0.00124843945068664	0.997503121098627	0.00124843945068664	0.00249687890137328	0.00249687890137328	0.00124843945068664	0.00249687890137328	0	0.00124843945068664	0.00124843945068664	0.00124843945068664	0	0.00249687890137328	0.0124843945068664	0	0.0387016229712859	0.00624219725343321	0.995006242197253	0	0.00124843945068664	0.0274656679151061	0.00499375780274657	0.00124843945068664	0	0.0124843945068664	0	0.00624219725343321	0.0224719101123595	0.963795255930087	0	0	0.00374531835205993	0.00124843945068664	0	0	0.00249687890137328	0	0.00124843945068664	1	0	0	0	0.00249687890137328	0	0	0	0	0	1	0.00249687890137328	0	0	0	0	0	0	0	0	0	0	0	0.00998751560549313	0	0	0.00249687890137328	0	0	0.00124843945068664	0	0	0	0.00124843945068664	0
0.00124843945068664	0.00124843945068664	0.0274656679151061	0	0.0124843945068664	0.00499375780274657	0.00124843945068664	0.00998751560549313	0.00374531835205993	0.0112359550561798	0.00249687890137328	0.0299625468164794	1	0.017478152309613	0.00249687890137328	0	0.00124843945068664	0.00749063670411985	0.00124843945068664	0	0.00249687890137328	0	0.00998751560549313	0.00124843945068664	0.0124843945068664	0.00998751560549313	0.00124843945068664	0.0162297128589263	1	0	0	0	0.00499375780274657	0.00749063670411985	0.0137328339575531	0.00249687890137328	0.00124843945068664	0.0124843945068664	0.0112359550561798	0.980024968789014	1	0.00749063670411985	0	0.00249687890137328	0.0324594257178527	0.00249687890137328	0.00249687890137328	0.00124843945068664	0.00124843945068664	1	0.00249687890137328	0.00124843945068664	0	0	0	0	0	0.00124843945068664	1	0.00374531835205993	0.00374531835205993	0	0	0.00249687890137328	0	0.00624219725343321	0.00374531835205993	0	0.00374531835205993	0	0.00124843945068664	0	0.00249687890137328	0	0	0	0.00124843945068664	0	0.00499375780274657	0.0973782771535581	0.00124843945068664	0.00124843945068664	0.0249687890137328	0
0.00124843945068664	0	0.00249687890137328	0.00374531835205993	0.0374531835205993	0.00374531835205993	0.00249687890137328	0	0.237203495630462	0	0.00124843945068664	0.00249687890137328	0.00499375780274657	0	0.00249687890137328	0	0	0.00249687890137328	0.00499375780274657	0.00124843945068664	0	0	0	0	0.00624219725343321	0.00873907615480649	0	0.00124843945068664	0	0.00249687890137328	0.00124843945068664	0	0.00749063670411985	0.00374531835205993	0.00374531835205993	0	0.00249687890137328	0.00624219725343321	0	0.00124843945068664	0.363295880149813	0	0	0.00249687890137328	0.00249687890137328	0.00124843945068664	0.00374531835205993	0.00124843945068664	0.00249687890137328	0	0.00124843945068664	0	0	0	0.00124843945068664	0	0	0	0	0.00374531835205993	0	0	0	0	0	0	0	0	0	0	0	0	0.00124843945068664	0	0	0.00124843945068664	0	0	0	0.00124843945068664	0	0	0.00124843945068664	0
