No.	ID	loglik_NUll	loglik_RES	loglik_all	log_ratio	loglik_Max1	loglik_Max2	loglik_Max3
0	0	-2424.4697	-2417.3067	-2395.8938	7.1630503	-2420.5734	-2380.3452	-2409.0592
1	1	-2903.9574	-2873.0358	-2865.8202	30.921641	-2877.7879	-2847.8701	-2865.7392
2	2	-1756.5979	-1747.8942	-1750.2871	8.7036724	-1752.4614	-1730.9981	-1739.8574
3	3	-2458.8664	-2442.721	-2420.1364	16.145402	-2435.5077	-2405.9403	-2435.2171
4	4	-2802.7956	-2783.21	-2777.2162	19.585563	-2799.0164	-2759.0419	-2776.2234
5	5	-2386.4023	-2366.614	-2356.728	19.788241	-2382.5083	-2341.6838	-2359.1365
6	6	-1533.8383	-1526.425	-1509.2867	7.4133538	-1529.5669	-1491.6094	-1517.9748
7	7	-1703.2444	-1681.4746	-1665.655	21.769772	-1698.4699	-1648.5061	-1672.3199
8	8	-4409.5448	-4404.3497	-4409.4316	5.1951077	-4405.3193	-4390.3602	-4396.6141
9	9	-2041.8389	-2014.2457	-1991.2926	27.593263	-2022.7992	-1976.343	-2006.5986
10	10	-2059.5854	-2025.1729	-1997.009	34.412528	-2037.0321	-1982.6597	-2017.6565
11	11	-3003.5889	-2991.9141	-2971.3344	11.674767	-2999.8369	-2956.1116	-2984.5191
12	12	-2427.3146	-2429.2884	-2428.3766	-1.9737397	-2423.4541	-2407.7791	-2422.2186
13	13	-2399.8082	-2399.8742	-2397.5993	-0.065941419	-2395.9141	-2381.4176	-2392.365
14	14	-1782.9244	-1778.3576	-1768.3459	4.5668001	-1778.7736	-1749.4545	-1769.8983
15	15	-2125.9875	-2116.6568	-2106.6816	9.330683	-2122.0002	-2092.4306	-2108.8498
16	16	-2213.5585	-2192.5962	-2174.7264	20.962367	-2190.3959	-2153.1006	-2185.2103
17	17	-1734.9743	-1705.7211	-1687.9064	29.253197	-1730.8013	-1671.8165	-1697.8737
18	18	-1738.8002	-1701.3447	-1680.3233	37.45551	-1719.1292	-1659.661	-1692.9247
19	19	-1374.6602	-1345.6334	-1308.8165	29.026818	-1350.7303	-1293.6794	-1337.6525
20	20	-1434.5776	-1386.3703	-1365.5482	48.207286	-1412.9994	-1349.5084	-1378.4066
21	21	-2461.9874	-2429.9997	-2401.4482	31.987657	-2443.6016	-2386.3496	-2422.7029
22	22	-2226.3323	-2222.2367	-2214.3104	4.0956328	-2222.3838	-2193.8963	-2213.3151
23	23	-1986.8488	-1972.9318	-1970.5372	13.916992	-1982.8165	-1954.0534	-1965.1245
24	24	-2536.1856	-2522.4041	-2513.6217	13.781473	-2531.2149	-2495.693	-2513.335
25	25	-2000.8741	-1982.8031	-1981.2765	18.071036	-1996.8622	-1966.1801	-1975.0556
26	26	-2152.585	-2123.3529	-2121.916	29.23211	-2147.7667	-2104.1202	-2114.2779
27	27	-1202.6184	-1172.2569	-1126.6044	30.361579	-1178.2235	-1110.5091	-1164.0854
28	28	-1616.3881	-1592.4069	-1575.724	23.981172	-1612.1738	-1560.5173	-1584.4294
29	29	-1882.6032	-1857.3237	-1855.0221	25.279552	-1878.5021	-1839.2644	-1849.5448
30	30	-2731.5737	-2729.878	-2726.7014	1.6956603	-2727.8012	-2704.0773	-2722.2195
31	31	-1304.4917	-1272.4575	-1253.0986	32.034192	-1300.1132	-1237.193	-1264.0482
32	32	-2227.8739	-2213.6369	-2178.1486	14.237036	-2204.3801	-2158.0269	-2206.1836
33	33	-1991.8108	-1968.9532	-1935.7217	22.857617	-1968.439	-1920.698	-1961.2139
34	34	-1636.894	-1610.3147	-1583.1908	26.579258	-1632.6747	-1565.6917	-1602.3886
35	35	-1786.8001	-1752.9951	-1748.8609	33.805077	-1782.6748	-1734.4636	-1745.2345
36	36	-1731.9912	-1718.453	-1697.9905	13.538192	-1727.8342	-1683.6854	-1710.4549
37	37	-1660.9281	-1647.0919	-1631.401	13.83623	-1656.7431	-1617.0496	-1639.0744
38	38	-1635.0253	-1596.0555	-1579.2814	38.96979	-1611.3166	-1562.1121	-1588.2101
39	39	-1782.1515	-1773.7647	-1761.9406	8.3867941	-1778.0008	-1744.3529	-1765.7093
40	40	-2009.0014	-1984.5525	-1966.5441	24.448865	-2004.9814	-1952.4869	-1976.8653
41	41	-1775.6138	-1771.1088	-1771.2433	4.5050064	-1771.5075	-1755.7426	-1763.2117
42	42	-1220.0142	-1190.4834	-1195.4569	29.530813	-1215.6023	-1176.5341	-1182.2538
43	43	-1800.89	-1798.0102	-1786.8563	2.8797612	-1796.7734	-1766.0367	-1790.1201
44	44	-1669.8457	-1660.2838	-1627.1475	9.5619402	-1645.4005	-1612.8573	-1652.3551
45	45	-2448.8455	-2428.2523	-2420.4601	20.593268	-2444.9878	-2406.3975	-2420.7492
46	46	-2365.4821	-2345.3078	-2336.7592	20.17431	-2361.5755	-2322.4921	-2337.727
47	47	-2313.5456	-2295.629	-2292.6644	17.916589	-2309.655	-2274.4799	-2288.0959
48	48	-2562.7831	-2558.7118	-2559.7832	4.0712274	-2558.959	-2540.4271	-2550.7018
49	49	-1706.4426	-1686.6069	-1634.4438	19.835746	-1682.8866	-1619.7791	-1678.5834
50	50	-1796.1947	-1784.6612	-1732.6154	11.533504	-1772.463	-1717.1129	-1776.983
51	51	-2849.0305	-2832.3764	-2816.7561	16.654069	-2845.2546	-2802.4391	-2824.4536
52	52	-2139.919	-2120.0685	-2101.366	19.850556	-2116.4224	-2079.5687	-2110.3237
53	53	-2691.0652	-2681.6777	-2677.9187	9.3875663	-2687.2502	-2660.9274	-2674.4937
54	54	-2223.5195	-2202.4879	-2184.0996	21.031602	-2200.2395	-2167.2482	-2193.361
55	55	-1799.0767	-1769.9457	-1713.1299	29.130987	-1775.6279	-1693.8231	-1762.3049
56	56	-2148.7316	-2134.7984	-2126.1329	13.933192	-2144.7061	-2107.7694	-2125.5382
57	57	-1996.9085	-1970.6215	-1941.4808	26.286947	-1973.456	-1923.6229	-1962.9406
58	58	-1285.7959	-1257.6946	-1212.0275	28.101256	-1261.0768	-1196.8142	-1249.6162
59	59	-2168.4903	-2153.3126	-2141.1257	15.177683	-2164.5157	-2126.1958	-2145.4113
60	60	-2096.149	-2088.2407	-2078.2921	7.9083053	-2092.1604	-2059.9761	-2080.2776
61	61	-2204.3645	-2186.5963	-2182.0123	17.768229	-2200.3829	-2165.9728	-2178.9037
62	62	-2327.4835	-2295.7442	-2269.7464	31.739289	-2304.0512	-2255.8184	-2288.5221
63	63	-1868.2613	-1841.0922	-1832.505	27.169095	-1864.1675	-1818.1842	-1833.3393
64	64	-1673.7933	-1661.4007	-1648.9087	12.392629	-1669.6284	-1632.1353	-1653.3025
65	65	-2717.3441	-2683.7974	-2677.4393	33.546682	-2694.2741	-2663.4445	-2676.7303
66	66	-2065.1513	-2040.204	-2011.0167	24.947361	-2061.1361	-1996.0072	-2032.4733
67	67	-2619.4776	-2596.6509	-2558.1298	22.826722	-2596.1587	-2541.997	-2589.3051
68	68	-2700.812	-2686.5496	-2680.7825	14.262347	-2696.9807	-2664.085	-2679.0497
69	69	-2506.676	-2481.875	-2460.6857	24.801029	-2483.3178	-2446.2766	-2474.7542
