No.	ID	loglik_NUll	loglik_RES	loglik_all	log_ratio	loglik_Max1	loglik_Max2	loglik_Max3
0	0	-1989.2382	-1987.8652	-1968.3857	1.3730269	-1970.3711	-1955.9568	-1969.6952
1	1	-1538.8359	-1538.1611	-1494.3368	0.67477131	-1520.5649	-1481.5507	-1519.0071
2	2	-1372.0998	-1371.8513	-1325.0007	0.24849661	-1352.2146	-1311.8491	-1352.6373
3	3	-1712.8863	-1702.7113	-1625.7342	10.175047	-1694.5351	-1612.9025	-1684.2535
4	4	-1923.4693	-1917.7143	-1847.3995	5.7549857	-1905.582	-1834.9277	-1899.5056
5	5	-1607.5225	-1607.1162	-1532.4707	0.40626325	-1588.7856	-1519.6254	-1588.2154
6	6	-1592.5327	-1592.7212	-1553.1661	-0.18850087	-1572.7503	-1539.072	-1572.3311
7	7	-1702.1348	-1696.7668	-1643.3795	5.3680364	-1684.0074	-1628.2643	-1678.2712
8	8	-2438.4584	-2424.5567	-2376.3328	13.901665	-2419.4656	-2364.2521	-2406.0449
9	9	-2180.8136	-2180.123	-2140.0146	0.69054792	-2163.0011	-2127.7559	-2162.2549
10	10	-1807.6417	-1791.1147	-1723.4184	16.527002	-1789.601	-1710.7718	-1772.9626
11	11	-1293.1122	-1293.0775	-1237.983	0.034782676	-1274.001	-1224.7823	-1274.4252
12	12	-1768.5473	-1761.2626	-1686.1904	7.284744	-1750.1096	-1673.5214	-1742.9666
13	13	-1666.458	-1666.4293	-1622.1754	0.028681207	-1646.4003	-1609.4138	-1646.8198
14	14	-2029.1007	-2022.4354	-1953.7359	6.6653042	-2010.7694	-1941.3662	-2004.4208
15	15	-2025.2133	-2019.9597	-1971.8157	5.2535809	-2005.5175	-1957.4996	-1998.2818
16	16	-1464.2231	-1462.4644	-1433.6155	1.7586847	-1444.8181	-1419.2602	-1445.424
17	17	-1839.1847	-1828.0467	-1750.5218	11.137972	-1820.2533	-1737.8784	-1809.831
18	18	-1948.5418	-1947.7897	-1923.0258	0.75208818	-1929.2167	-1910.3005	-1929.565
19	19	-1382.2676	-1380.9145	-1326.0533	1.3530918	-1363.6474	-1313.001	-1362.2402
20	20	-1755.4861	-1755.1242	-1728.6747	0.36185126	-1736.3788	-1716.0946	-1737.0261
21	21	-1960.3494	-1958.5301	-1912.8489	1.8193117	-1942.6154	-1900.4268	-1940.6065
22	22	-1916.0643	-1914.7548	-1869.7986	1.3094168	-1896.8986	-1857.3289	-1896.985
23	23	-1646.5729	-1644.1297	-1589.2162	2.4431814	-1628.4748	-1576.4526	-1625.7993
24	24	-1830.3829	-1829.6652	-1779.8368	0.71770747	-1810.8562	-1766.1352	-1811.0241
25	25	-2240.7894	-2237.4154	-2162.9761	3.3739988	-2221.7962	-2150.7673	-2215.8281
26	26	-2100.6457	-2098.2044	-2054.1124	2.4413708	-2082.7128	-2041.8448	-2080.2248
27	27	-2774.3101	-2770.1501	-2754.2965	4.1599514	-2753.5717	-2741.7017	-2751.4662
28	28	-1733.0856	-1728.6106	-1679.1615	4.4750682	-1714.2194	-1665.0758	-1709.5526
29	29	-1586.0393	-1585.985	-1540.8327	0.054356838	-1567.5419	-1528.0194	-1567.9668
30	30	-2422.7795	-2407.6203	-2328.7905	15.159249	-2405.0587	-2316.6905	-2389.4226
31	31	-1652.7304	-1647.3387	-1582.4002	5.3917553	-1633.9287	-1569.6051	-1628.1737
32	32	-1486.8934	-1489.215	-1457.6036	-2.3215659	-1467.1251	-1444.1971	-1467.5453
33	33	-1391.2781	-1391.2521	-1331.3321	0.025999643	-1372.2765	-1316.3218	-1372.775
34	34	-2411.1672	-2395.8482	-2333.787	15.318963	-2393.3652	-2321.7038	-2378.0242
35	35	-1440.4707	-1440.4404	-1396.4093	0.03035317	-1421.7063	-1383.4458	-1420.6327
36	36	-1422.9387	-1423.9425	-1391.5901	-1.0038754	-1403.7593	-1378.3668	-1403.5361
37	37	-1833.9105	-1832.2776	-1796.8339	1.6329164	-1816.0687	-1784.3412	-1814.0056
38	38	-1955.1753	-1939.0526	-1872.5112	16.122773	-1937.1977	-1860.0166	-1920.9602
39	39	-1613.7805	-1613.2847	-1555.9712	0.4957751	-1595.2192	-1541.7841	-1595.4848
40	40	-1867.6446	-1864.8207	-1809.3846	2.8238964	-1848.7979	-1796.8833	-1846.0828
41	41	-2014.2371	-2011.748	-1933.8519	2.4891832	-1994.6052	-1921.4672	-1993.6559
42	42	-1421.4359	-1422.0293	-1384.7771	-0.59337409	-1402.1105	-1371.7903	-1402.5435
43	43	-1786.5322	-1786.4626	-1769.4054	0.06960165	-1767.6707	-1752.8917	-1768.0911
44	44	-1826.5019	-1822.9589	-1812.1919	3.542989	-1823.2367	-1794.8816	-1816.7449
45	45	-1898.8128	-1898.9221	-1867.0219	-0.10929294	-1879.0111	-1854.553	-1879.7038
46	46	-1768.4101	-1764.059	-1709.1687	4.351097	-1750.4173	-1696.5125	-1745.6419
47	47	-1545.4807	-1545.269	-1474.2733	0.21170919	-1526.4017	-1461.3422	-1526.8308
48	48	-2151.866	-2152.1874	-2135.4491	-0.32145424	-2134.648	-2118.8264	-2135.1125
49	49	-1826.9707	-1824.2486	-1809.5358	2.7221491	-1807.8908	-1795.0246	-1806.6459
50	50	-1564.3405	-1564.9355	-1523.8025	-0.59499654	-1544.3164	-1510.9986	-1544.799
51	51	-1920.6257	-1913.3995	-1838.1426	7.2261851	-1902.6987	-1825.6083	-1895.1788
52	52	-1719.5536	-1716.7308	-1653.0685	2.8227349	-1700.9776	-1640.3516	-1697.7845
53	53	-2298.3415	-2287.8289	-2241.026	10.51265	-2276.659	-2228.8434	-2265.4395
54	54	-1695.7409	-1696.2164	-1650.6832	-0.47552736	-1675.8824	-1638.0339	-1675.7821
55	55	-1486.0084	-1486.3049	-1459.6462	-0.29656384	-1467.304	-1446.4197	-1467.7729
56	56	-1797.5788	-1792.4367	-1727.3352	5.1421525	-1779.1731	-1714.6923	-1774.1832
57	57	-1995.3463	-1991.0376	-1964.8613	4.3087461	-1977.4104	-1952.1524	-1972.6162
58	58	-1957.139	-1953.002	-1916.5434	4.137053	-1939.0666	-1904.1229	-1934.9737
59	59	-1954.8508	-1952.8972	-1929.3532	1.9535782	-1935.5299	-1916.1091	-1935.4645
60	60	-1641.0604	-1639.0803	-1571.9039	1.9800559	-1622.3236	-1559.125	-1619.8579
61	61	-1829.4085	-1829.8887	-1786.4295	-0.48022935	-1810.6257	-1772.7374	-1811.0442
62	62	-1605.3165	-1605.0016	-1555.4247	0.31485802	-1585.5944	-1542.6222	-1586.1017
63	63	-1529.9707	-1528.4767	-1472.4343	1.4940391	-1511.8943	-1459.5141	-1510.0452
64	64	-1652.639	-1651.5504	-1549.6225	1.0885914	-1633.0787	-1536.6808	-1632.6434
65	65	-1652.0952	-1652.6026	-1622.8902	-0.50742729	-1632.7634	-1610.0148	-1633.185
66	66	-1463.3979	-1463.4896	-1434.5353	-0.091701646	-1444.3189	-1421.2497	-1444.3789
67	67	-1405.3063	-1405.5896	-1369.3587	-0.28328182	-1385.5568	-1356.3623	-1386.1365
68	68	-1687.6779	-1686.8325	-1666.7788	0.84548731	-1669.5917	-1653.4327	-1667.1895
69	69	-1754.3697	-1749.2065	-1721.9759	5.163201	-1734.531	-1708.2746	-1735.3512
