No.	ID	loglik_NUll	loglik_RES	loglik_all	log_ratio	loglik_Max1	loglik_Max2	loglik_Max3
0	0	-1966.012	-1968.5908	-1970.2435	-2.5788645	-1961.9306	-1961.0417	-1961.023
1	1	-2903.0243	-2905.7808	-2907.283	-2.7564948	-2899.2852	-2899.7026	-2899.7026
2	2	-1597.0321	-1599.788	-1601.3451	-2.7558405	-1592.7962	-1593.2139	-1593.2142
3	3	-2659.6338	-2662.3701	-2663.9087	-2.736336	-2655.8326	-2653.3541	-2656.25
4	4	-1972.1768	-1974.8995	-1976.4076	-2.7226208	-1968.108	-1967.977	-1968.5255
5	5	-1492.5984	-1495.3271	-1496.8434	-2.7286671	-1488.2631	-1486.2946	-1488.6814
6	6	-2482.3186	-2484.6902	-2486.4321	-2.3716124	-2478.4468	-2475.0147	-2474.9719
7	7	-2180.6441	-2183.3471	-2183.9377	-2.7029911	-2176.6373	-2171.7531	-2177.055
8	8	-2737.0958	-2739.8347	-2741.3409	-2.7389713	-2733.2804	-2733.6995	-2733.6982
9	9	-2298.0086	-2300.7225	-2302.2256	-2.7139047	-2294.0629	-2294.0229	-2293.6968
10	10	-2466.2157	-2468.9632	-2470.463	-2.7474718	-2462.3384	-2462.7562	-2462.7559
11	11	-2007.6639	-2010.3965	-2011.9158	-2.7325727	-2003.6127	-2004.0303	-2004.0302
12	12	-1966.4446	-1969.0629	-1970.678	-2.6183487	-1962.3442	-1961.3541	-1961.3366
13	13	-1428.3095	-1431.0471	-1432.5292	-2.7376427	-1423.9455	-1424.363	-1424.363
14	14	-1644.466	-1647.2471	-1648.7034	-2.7810919	-1640.2271	-1640.5249	-1640.5034
15	15	-1957.8352	-1960.5887	-1962.0919	-2.7535114	-1953.7595	-1954.1771	-1954.1769
16	16	-1456.8751	-1459.6021	-1461.0972	-2.72701	-1452.5399	-1452.9579	-1452.9573
17	17	-1897.5762	-1900.328	-1901.8359	-2.7518009	-1893.4688	-1893.8862	-1893.8863
18	18	-1063.9841	-1066.6735	-1068.2113	-2.6894088	-1059.254	-1059.1318	-1059.133
19	19	-1937.6065	-1940.3434	-1941.8346	-2.7369179	-1933.5061	-1933.9239	-1933.9237
20	20	-3660.5339	-3663.2781	-3664.7695	-2.7442281	-3656.9739	-3654.978	-3657.392
21	21	-1622.3811	-1624.8517	-1626.593	-2.4705088	-1618.1114	-1616.9203	-1616.9133
22	22	-1806.0131	-1808.7863	-1810.2492	-2.7732621	-1801.8487	-1802.2684	-1802.2669
23	23	-3018.3056	-3019.1679	-3021.7918	-0.86233974	-3014.5887	-3009.7681	-3009.7562
24	24	-2806.4827	-2809.2292	-2810.7255	-2.7464922	-2802.7216	-2803.1392	-2803.1399
25	25	-1472.569	-1475.281	-1476.8005	-2.7119822	-1468.2398	-1468.6574	-1468.6576
26	26	-1451.9292	-1454.6844	-1456.1635	-2.7552141	-1447.6116	-1447.596	-1447.536
27	27	-2355.3292	-2358.0782	-2359.568	-2.749032	-2351.4389	-2350.746	-2350.7257
28	28	-3239.8135	-3242.1856	-3244.0498	-2.3720137	-3236.1342	-3232.3976	-3232.3793
29	29	-3344.4474	-3347.2333	-3348.7162	-2.7858571	-3340.8064	-3340.2138	-3340.4296
30	30	-3240.0885	-3242.8154	-3244.3392	-2.7268527	-3236.3699	-3236.2056	-3236.7877
31	31	-2370.0339	-2372.7489	-2374.2519	-2.7150782	-2366.1081	-2364.4605	-2364.4635
32	32	-2892.6383	-2895.3637	-2896.8747	-2.7253715	-2888.8859	-2889.3038	-2889.3046
33	33	-2897.3863	-2899.5909	-2901.4883	-2.2046277	-2893.6421	-2891.0707	-2891.0499
34	34	-1984.3547	-1986.7701	-1988.5902	-2.4153797	-1980.2498	-1978.5109	-1978.5087
35	35	-1940.5698	-1943.2985	-1944.7897	-2.7286429	-1936.4408	-1936.8584	-1936.8592
36	36	-1933.6837	-1936.1247	-1937.9252	-2.4410098	-1929.5821	-1928.4914	-1928.4888
37	37	-2037.9395	-2040.6763	-2042.1689	-2.7367696	-2033.8929	-2034.3106	-2034.3103
38	38	-2402.9245	-2405.2153	-2407.1811	-2.2908038	-2399.0417	-2397.0314	-2397.0281
39	39	-1763.2939	-1766.0315	-1767.5612	-2.7376502	-1759.1003	-1759.5182	-1759.5179
40	40	-2092.8753	-2095.606	-2097.1247	-2.730669	-2088.8441	-2089.2616	-2089.2618
41	41	-1933.004	-1935.7472	-1937.2759	-2.7432035	-1928.9019	-1929.3195	-1929.3199
42	42	-2492.2058	-2494.7349	-2496.4444	-2.5290465	-2488.3301	-2484.8657	-2487.1793
43	43	-1558.857	-1561.6068	-1563.1189	-2.7497879	-1554.6145	-1555.0319	-1555.0321
44	44	-1914.9816	-1917.556	-1919.2154	-2.5744085	-1910.8524	-1909.8916	-1909.8897
45	45	-1748.4723	-1750.8905	-1752.7002	-2.4182202	-1744.2508	-1742.4685	-1742.463
46	46	-2025.3797	-2028.1089	-2029.6325	-2.7291583	-2021.3169	-2021.7352	-2021.7343
47	47	-3118.3204	-3119.9721	-3122.3498	-1.6516499	-3114.6212	-3109.5154	-3109.5062
48	48	-2692.84	-2695.5426	-2697.0564	-2.7025675	-2689.0133	-2688.4364	-2688.4252
49	49	-2591.0452	-2593.7864	-2595.296	-2.7411838	-2587.2116	-2586.7224	-2586.686
50	50	-1382.6094	-1385.3678	-1386.8477	-2.7584338	-1378.2333	-1378.6508	-1378.6507
51	51	-2336.4158	-2339.1539	-2340.6618	-2.7381151	-2332.4911	-2332.9086	-2332.9089
52	52	-2654.2536	-2656.8202	-2658.4907	-2.5665616	-2650.4344	-2648.6667	-2648.6583
53	53	-2547.588	-2550.3229	-2551.824	-2.7348962	-2543.7208	-2542.969	-2542.9647
54	54	-2309.0857	-2311.8181	-2313.3148	-2.7323496	-2305.1751	-2305.5931	-2305.593
55	55	-2406.8094	-2409.5532	-2411.064	-2.7437785	-2402.9028	-2403.3202	-2403.3205
56	56	-2151.1812	-2153.7986	-2155.4167	-2.6174649	-2147.1552	-2146.3187	-2146.3148
57	57	-1917.7552	-1920.255	-1922.0016	-2.4997296	-1913.6424	-1912.0352	-1912.0273
58	58	-3142.9736	-3145.0391	-3147.1668	-2.0654526	-3139.2554	-3135.0793	-3135.0787
