ID	n_rate	c_rate	hg38_0	hg38_1	hg38_2	hg38_3	panTro4_0	panTro4_1	panTro4_2	panTro4_3	gorGor3_0	gorGor3_1	gorGor3_2	gorGor3_3	ponAbe2_0	ponAbe2_1	ponAbe2_2	ponAbe2_3	nomLeu3_0	nomLeu3_1	nomLeu3_2	nomLeu3_3	rheMac3_0	rheMac3_1	rheMac3_2	rheMac3_3	macFas5_0	macFas5_1	macFas5_2	macFas5_3	papAnu2_0	papAnu2_1	papAnu2_2	papAnu2_3	chlSab2_0	chlSab2_1	chlSab2_2	chlSab2_3	calJac3_0	calJac3_1	calJac3_2	calJac3_3	saiBol1_0	saiBol1_1	saiBol1_2	saiBol1_3	otoGar3_0	otoGar3_1	otoGar3_2	otoGar3_3	tupChi1_0	tupChi1_1	tupChi1_2	tupChi1_3	speTri2_0	speTri2_1	speTri2_2	speTri2_3	jacJac1_0	jacJac1_1	jacJac1_2	jacJac1_3	micOch1_0	micOch1_1	micOch1_2	micOch1_3	criGri1_0	criGri1_1	criGri1_2	criGri1_3	mesAur1_0	mesAur1_1	mesAur1_2	mesAur1_3	mm10_0	mm10_1	mm10_2	mm10_3	rn6_0	rn6_1	rn6_2	rn6_3	hetGla2_0	hetGla2_1	hetGla2_2	hetGla2_3	cavPor3_0	cavPor3_1	cavPor3_2	cavPor3_3	chiLan1_0	chiLan1_1	chiLan1_2	chiLan1_3	octDeg1_0	octDeg1_1	octDeg1_2	octDeg1_3	oryCun2_0	oryCun2_1	oryCun2_2	oryCun2_3	ochPri3_0	ochPri3_1	ochPri3_2	ochPri3_3	susScr3_0	susScr3_1	susScr3_2	susScr3_3	vicPac2_0	vicPac2_1	vicPac2_2	vicPac2_3	camFer1_0	camFer1_1	camFer1_2	camFer1_3	turTru2_0	turTru2_1	turTru2_2	turTru2_3	orcOrc1_0	orcOrc1_1	orcOrc1_2	orcOrc1_3	panHod1_0	panHod1_1	panHod1_2	panHod1_3	bosTau8_0	bosTau8_1	bosTau8_2	bosTau8_3	oviAri3_0	oviAri3_1	oviAri3_2	oviAri3_3	capHir1_0	capHir1_1	capHir1_2	capHir1_3	equCab2_0	equCab2_1	equCab2_2	equCab2_3	cerSim1_0	cerSim1_1	cerSim1_2	cerSim1_3	felCat8_0	felCat8_1	felCat8_2	felCat8_3	canFam3_0	canFam3_1	canFam3_2	canFam3_3	musFur1_0	musFur1_1	musFur1_2	musFur1_3	ailMel1_0	ailMel1_1	ailMel1_2	ailMel1_3	odoRosDiv1_0	odoRosDiv1_1	odoRosDiv1_2	odoRosDiv1_3	lepWed1_0	lepWed1_1	lepWed1_2	lepWed1_3	pteAle1_0	pteAle1_1	pteAle1_2	pteAle1_3	pteVam1_0	pteVam1_1	pteVam1_2	pteVam1_3	eptFus1_0	eptFus1_1	eptFus1_2	eptFus1_3	myoDav1_0	myoDav1_1	myoDav1_2	myoDav1_3	myoLuc2_0	myoLuc2_1	myoLuc2_2	myoLuc2_3	eriEur2_0	eriEur2_1	eriEur2_2	eriEur2_3	sorAra2_0	sorAra2_1	sorAra2_2	sorAra2_3	conCri1_0	conCri1_1	conCri1_2	conCri1_3	loxAfr3_0	loxAfr3_1	loxAfr3_2	loxAfr3_3	eleEdw1_0	eleEdw1_1	eleEdw1_2	eleEdw1_3	triMan1_0	triMan1_1	triMan1_2	triMan1_3	chrAsi1_0	chrAsi1_1	chrAsi1_2	chrAsi1_3	echTel2_0	echTel2_1	echTel2_2	echTel2_3	oryAfe1_0	oryAfe1_1	oryAfe1_2	oryAfe1_3	dasNov3_0	dasNov3_1	dasNov3_2	dasNov3_3	monDom5_0	monDom5_1	monDom5_2	monDom5_3	sarHar1_0	sarHar1_1	sarHar1_2	sarHar1_3	macEug2_0	macEug2_1	macEug2_2	macEug2_3	ornAna1_0	ornAna1_1	ornAna1_2	ornAna1_3	hg38-panTro4_0	hg38-panTro4_1	hg38-panTro4_2	hg38-panTro4_3	hg38-gorGor3_0	hg38-gorGor3_1	hg38-gorGor3_2	hg38-gorGor3_3	hg38-ponAbe2_0	hg38-ponAbe2_1	hg38-ponAbe2_2	hg38-ponAbe2_3	hg38-nomLeu3_0	hg38-nomLeu3_1	hg38-nomLeu3_2	hg38-nomLeu3_3	rheMac3-macFas5_0	rheMac3-macFas5_1	rheMac3-macFas5_2	rheMac3-macFas5_3	rheMac3-papAnu2_0	rheMac3-papAnu2_1	rheMac3-papAnu2_2	rheMac3-papAnu2_3	rheMac3-chlSab2_0	rheMac3-chlSab2_1	rheMac3-chlSab2_2	rheMac3-chlSab2_3	hg38-rheMac3_0	hg38-rheMac3_1	hg38-rheMac3_2	hg38-rheMac3_3	calJac3-saiBol1_0	calJac3-saiBol1_1	calJac3-saiBol1_2	calJac3-saiBol1_3	hg38-calJac3_0	hg38-calJac3_1	hg38-calJac3_2	hg38-calJac3_3	hg38-otoGar3_0	hg38-otoGar3_1	hg38-otoGar3_2	hg38-otoGar3_3	hg38-tupChi1_0	hg38-tupChi1_1	hg38-tupChi1_2	hg38-tupChi1_3	criGri1-mesAur1_0	criGri1-mesAur1_1	criGri1-mesAur1_2	criGri1-mesAur1_3	micOch1-criGri1_0	micOch1-criGri1_1	micOch1-criGri1_2	micOch1-criGri1_3	mm10-rn6_0	mm10-rn6_1	mm10-rn6_2	mm10-rn6_3	micOch1-mm10_0	micOch1-mm10_1	micOch1-mm10_2	micOch1-mm10_3	jacJac1-micOch1_0	jacJac1-micOch1_1	jacJac1-micOch1_2	jacJac1-micOch1_3	speTri2-jacJac1_0	speTri2-jacJac1_1	speTri2-jacJac1_2	speTri2-jacJac1_3	chiLan1-octDeg1_0	chiLan1-octDeg1_1	chiLan1-octDeg1_2	chiLan1-octDeg1_3	cavPor3-chiLan1_0	cavPor3-chiLan1_1	cavPor3-chiLan1_2	cavPor3-chiLan1_3	hetGla2-cavPor3_0	hetGla2-cavPor3_1	hetGla2-cavPor3_2	hetGla2-cavPor3_3	speTri2-hetGla2_0	speTri2-hetGla2_1	speTri2-hetGla2_2	speTri2-hetGla2_3	oryCun2-ochPri3_0	oryCun2-ochPri3_1	oryCun2-ochPri3_2	oryCun2-ochPri3_3	speTri2-oryCun2_0	speTri2-oryCun2_1	speTri2-oryCun2_2	speTri2-oryCun2_3	hg38-speTri2_0	hg38-speTri2_1	hg38-speTri2_2	hg38-speTri2_3	vicPac2-camFer1_0	vicPac2-camFer1_1	vicPac2-camFer1_2	vicPac2-camFer1_3	turTru2-orcOrc1_0	turTru2-orcOrc1_1	turTru2-orcOrc1_2	turTru2-orcOrc1_3	oviAri3-capHir1_0	oviAri3-capHir1_1	oviAri3-capHir1_2	oviAri3-capHir1_3	bosTau8-oviAri3_0	bosTau8-oviAri3_1	bosTau8-oviAri3_2	bosTau8-oviAri3_3	panHod1-bosTau8_0	panHod1-bosTau8_1	panHod1-bosTau8_2	panHod1-bosTau8_3	turTru2-panHod1_0	turTru2-panHod1_1	turTru2-panHod1_2	turTru2-panHod1_3	vicPac2-turTru2_0	vicPac2-turTru2_1	vicPac2-turTru2_2	vicPac2-turTru2_3	susScr3-vicPac2_0	susScr3-vicPac2_1	susScr3-vicPac2_2	susScr3-vicPac2_3	equCab2-cerSim1_0	equCab2-cerSim1_1	equCab2-cerSim1_2	equCab2-cerSim1_3	odoRosDiv1-lepWed1_0	odoRosDiv1-lepWed1_1	odoRosDiv1-lepWed1_2	odoRosDiv1-lepWed1_3	ailMel1-odoRosDiv1_0	ailMel1-odoRosDiv1_1	ailMel1-odoRosDiv1_2	ailMel1-odoRosDiv1_3	musFur1-ailMel1_0	musFur1-ailMel1_1	musFur1-ailMel1_2	musFur1-ailMel1_3	canFam3-musFur1_0	canFam3-musFur1_1	canFam3-musFur1_2	canFam3-musFur1_3	felCat8-canFam3_0	felCat8-canFam3_1	felCat8-canFam3_2	felCat8-canFam3_3	equCab2-felCat8_0	equCab2-felCat8_1	equCab2-felCat8_2	equCab2-felCat8_3	pteAle1-pteVam1_0	pteAle1-pteVam1_1	pteAle1-pteVam1_2	pteAle1-pteVam1_3	myoDav1-myoLuc2_0	myoDav1-myoLuc2_1	myoDav1-myoLuc2_2	myoDav1-myoLuc2_3	eptFus1-myoDav1_0	eptFus1-myoDav1_1	eptFus1-myoDav1_2	eptFus1-myoDav1_3	pteAle1-eptFus1_0	pteAle1-eptFus1_1	pteAle1-eptFus1_2	pteAle1-eptFus1_3	equCab2-pteAle1_0	equCab2-pteAle1_1	equCab2-pteAle1_2	equCab2-pteAle1_3	susScr3-equCab2_0	susScr3-equCab2_1	susScr3-equCab2_2	susScr3-equCab2_3	sorAra2-conCri1_0	sorAra2-conCri1_1	sorAra2-conCri1_2	sorAra2-conCri1_3	eriEur2-sorAra2_0	eriEur2-sorAra2_1	eriEur2-sorAra2_2	eriEur2-sorAra2_3	susScr3-eriEur2_0	susScr3-eriEur2_1	susScr3-eriEur2_2	susScr3-eriEur2_3	hg38-susScr3_0	hg38-susScr3_1	hg38-susScr3_2	hg38-susScr3_3	loxAfr3-eleEdw1_0	loxAfr3-eleEdw1_1	loxAfr3-eleEdw1_2	loxAfr3-eleEdw1_3	loxAfr3-triMan1_0	loxAfr3-triMan1_1	loxAfr3-triMan1_2	loxAfr3-triMan1_3	chrAsi1-echTel2_0	chrAsi1-echTel2_1	chrAsi1-echTel2_2	chrAsi1-echTel2_3	loxAfr3-chrAsi1_0	loxAfr3-chrAsi1_1	loxAfr3-chrAsi1_2	loxAfr3-chrAsi1_3	loxAfr3-oryAfe1_0	loxAfr3-oryAfe1_1	loxAfr3-oryAfe1_2	loxAfr3-oryAfe1_3	loxAfr3-dasNov3_0	loxAfr3-dasNov3_1	loxAfr3-dasNov3_2	loxAfr3-dasNov3_3	hg38-loxAfr3_0	hg38-loxAfr3_1	hg38-loxAfr3_2	hg38-loxAfr3_3	sarHar1-macEug2_0	sarHar1-macEug2_1	sarHar1-macEug2_2	sarHar1-macEug2_3	monDom5-sarHar1_0	monDom5-sarHar1_1	monDom5-sarHar1_2	monDom5-sarHar1_3	hg38-monDom5_0	hg38-monDom5_1	hg38-monDom5_2	hg38-monDom5_3	hg38-ornAna1_0	hg38-ornAna1_1	hg38-ornAna1_2	hg38-ornAna1_3
148	1.45956	0.157413	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.979	0.021	0	0	0.97175	0.02825	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0	0.00025	0.99975	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.049	0.951	0	0	1	0	0
116	1.68886	0.372921	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.97575	0.02425	0	0	0.97675	0.02325	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.97175	0.02825	0	0	0.6175	0.3825	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9735	0.0265	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.01	0.99	0	0	1	0	0
178	1.22091	0.117022	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.77	0.23	0	0	0.9655	0.0345	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99625	0.00375	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99625	0.00375	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00075	0.99925	0	0	1	0	0
311	1.49973	0.199791	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.8605	0.1395	0	0	0.97	0.03	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9855	0.0145	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.003	0.997	0	0	1	0	0
42	1.36603	0.0786559	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.70725	0.29275	0	0	0.9695	0.0305	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99625	0.00375	0	0	0.40175	0.59825	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99625	0.00375	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.32875	0.67125	0	0	1	0	0
253	1.36708	0.11557	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.24	0.76	0	0	0.9625	0.0375	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99975	0.00025	0	0	0.00075	0.99925	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9975	0.0025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00025	0.99975	0	0	1	0	0
230	1.50387	0.182887	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.8445	0.1555	0	0	0.973	0.027	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.98725	0.01275	0	0	0.00025	0.99975	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.99925	0.00075	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00925	0.99075	0	0	1	0	0
0	1.32396	0.208185	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.975	0.025	0	0	0.82525	0.17475	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.966	0.034	0	0	0.00025	0.99975	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.003	0.997	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.9885	0.0115	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.007	0.993	0	0	1	0	0
