No.	ID	loglik_NUll	loglik_RES	loglik_all	log_ratio	loglik_Max1	loglik_Max2	loglik_Max3
0	0	-2274.3491	-2262.8655	-2274.3005	11.483621	-2270.873	-2270.3087	-2258.9691
1	1	-2976.3597	-2968.7041	-2977.4437	7.6556592	-2973.1779	-2975.1923	-2965.124
2	2	-1577.7517	-1562.4572	-1574.009	15.294489	-1573.991	-1569.7915	-1558.4501
3	3	-2479.5534	-2456.9705	-2468.0372	22.582851	-2476.1358	-2464.5905	-2453.2495
4	4	-2784.777	-2759.7851	-2768.9872	24.99193	-2781.4454	-2765.2204	-2756.2849
5	5	-2241.5788	-2220.0497	-2231.4825	21.529106	-2238.0904	-2227.5545	-2216.2161
6	6	-1442.7711	-1412.787	-1422.028	29.984076	-1438.9277	-1417.6185	-1408.5419
7	7	-1628.3744	-1606.978	-1618.4018	21.396335	-1624.6395	-1614.3076	-1602.9692
8	8	-4424.934	-4417.7544	-4428.2588	7.1795779	-4422.8514	-4426.3947	-4415.0552
9	9	-1962.6742	-1938.9309	-1947.681	23.743297	-1959.068	-1943.5653	-1934.9521
10	10	-1882.1699	-1849.8476	-1860.7692	32.322327	-1878.5043	-1857.236	-1845.8974
11	11	-2853.2458	-2844.3424	-2853.8137	8.9034113	-2850.4453	-2852.5724	-2841.2304
12	12	-2530.9653	-2517.541	-2528.0179	13.42434	-2528.005	-2526.3584	-2515.0222
13	13	-2286.8349	-2269.6148	-2279.9499	17.220149	-2283.3592	-2276.6744	-2265.8926
14	14	-1886.9687	-1844.6145	-1855.5034	42.354206	-1883.2928	-1852.0617	-1840.7199
15	15	-2016.6465	-2002.4247	-2014.2531	14.221812	-2013.3053	-2010.1217	-1998.7828
16	16	-1995.4427	-1969.8112	-1980.5044	25.631497	-1991.858	-1977.1472	-1965.9752
17	17	-1714.1944	-1694.0719	-1705.4322	20.122442	-1710.4861	-1701.2725	-1689.9379
18	18	-1516.3784	-1499.6402	-1510.0703	16.738233	-1512.562	-1505.9937	-1495.3372
19	19	-1207.9443	-1142.611	-1154.1397	65.333244	-1203.9555	-1149.6449	-1138.3062
20	20	-1484.8076	-1472.5276	-1483.3891	12.279971	-1480.9509	-1478.8722	-1468.4358
21	21	-2404.0484	-2355.5479	-2367.009	48.500566	-2400.5947	-2363.2664	-2351.928
22	22	-2143.455	-2124.6376	-2135.2346	18.817422	-2139.9112	-2132.2174	-2120.8793
23	23	-1930.3748	-1927.8682	-1939.5314	2.5066914	-1927.0851	-1935.5673	-1924.0052
24	24	-2267.789	-2244.244	-2255.6751	23.545016	-2264.2765	-2251.7704	-2240.4321
25	25	-2140.25	-2127.2398	-2138.873	13.010243	-2136.7225	-2134.8185	-2123.4784
26	26	-2123.7846	-2099.3594	-2108.0674	24.425211	-2120.213	-2104.4366	-2095.674
27	27	-1125.6449	-1052.6507	-1063.9407	72.994199	-1121.5983	-1059.6177	-1048.2787
28	28	-1663.4475	-1640.0422	-1651.5273	23.405365	-1659.7331	-1647.3964	-1636.0566
29	29	-1817.7921	-1809.8445	-1821.2789	7.9475748	-1814.1352	-1817.0013	-1805.663
30	30	-2446.0115	-2422.8221	-2432.7969	23.189398	-2442.5839	-2429.1149	-2419.0877
31	31	-1097.5944	-1085.3386	-1096.8596	12.255802	-1093.5558	-1092.2889	-1080.9501
32	32	-2328.8717	-2303.5764	-2315.086	25.295286	-2325.3616	-2311.2681	-2299.9289
33	33	-2007.0166	-1969.5683	-1980.9274	37.448333	-2003.4271	-1977.0271	-1965.6889
34	34	-1611.6606	-1554.5068	-1566.0444	57.153762	-1607.9045	-1561.8052	-1550.467
35	35	-1937.173	-1877.4904	-1888.4644	59.682566	-1933.5503	-1884.9938	-1873.6534
36	36	-1818.3983	-1801.5476	-1812.4675	16.850673	-1814.712	-1808.1852	-1797.4076
37	37	-1682.4606	-1648.825	-1660.6776	33.635574	-1678.7528	-1656.5009	-1645.1622
38	38	-1583.7777	-1561.6262	-1572.5128	22.151543	-1580.0228	-1568.6751	-1557.4566
39	39	-1597.6637	-1580.115	-1591.555	17.548716	-1593.9173	-1587.2601	-1575.9215
40	40	-1906.8006	-1862.3379	-1873.5307	44.462719	-1903.1657	-1869.9692	-1858.6278
41	41	-1889.9407	-1869.4821	-1879.8192	20.458604	-1886.2772	-1876.3086	-1865.5894
42	42	-1255.0231	-1237.6189	-1249.1148	17.404198	-1251.098	-1244.5303	-1233.1913
43	43	-1841.436	-1833.5075	-1844.7254	7.9285394	-1837.7657	-1841.1157	-1829.7773
44	44	-1519.356	-1490.587	-1501.8886	28.768971	-1515.5692	-1497.7172	-1486.3776
45	45	-2522.0635	-2503.1847	-2514.1272	18.878807	-2518.6302	-2510.9258	-2499.6273
46	46	-2339.5522	-2310.0978	-2321.5919	29.454362	-2336.089	-2317.693	-2306.351
47	47	-2393.1068	-2366.7609	-2378.2025	26.345859	-2389.882	-2374.7147	-2363.3713
48	48	-2428.4662	-2426.8687	-2438.763	1.5974222	-2425.0183	-2434.0519	-2422.5752
49	49	-1698.5552	-1668.2988	-1679.5603	30.256407	-1694.8524	-1675.688	-1664.3504
50	50	-1787.5034	-1748.1701	-1759.6347	39.333284	-1783.8145	-1755.5156	-1744.1765
51	51	-2744.9197	-2739.9039	-2751.4701	5.0157867	-2741.5721	-2747.6326	-2735.9152
52	52	-2058.9547	-2042.503	-2053.3349	16.451689	-2055.3865	-2049.1518	-2038.7089
53	53	-2958.097	-2940.2257	-2951.7003	17.871363	-2954.8297	-2948.5646	-2937.2273
54	54	-2277.86	-2248.9623	-2260.5149	28.897695	-2274.3777	-2256.5492	-2245.2114
55	55	-1622.0722	-1539.2886	-1550.81	82.783594	-1618.3106	-1546.7931	-1535.4544
56	56	-2328.9337	-2290.169	-2300.7393	38.764683	-2325.4439	-2297.8168	-2286.4783
57	57	-1876.6899	-1831.3499	-1842.7651	45.340033	-1873.0135	-1838.7523	-1827.4131
58	58	-1232.2816	-1202.5364	-1213.9978	29.745173	-1228.2997	-1209.7025	-1198.3636
