No.	ID	loglik_NUll	loglik_RES	loglik_all	log_ratio	loglik_Max1	loglik_Max2	loglik_Max3
0	0	-771.97253	-760.51048	-764.02936	11.462042	-767.99152	-751.58484	-751.58738
1	1	-1147.2093	-1127.7835	-1131.5563	19.425883	-1143.5862	-1119.1119	-1119.1111
2	2	-762.75093	-761.45995	-765.0091	1.2909856	-758.77097	-750.9547	-752.46715
3	3	-793.96904	-783.19011	-786.71354	10.778929	-790.00825	-774.27624	-774.2765
4	4	-1045.4116	-1027.1998	-1030.7424	18.211823	-1041.7263	-1018.7585	-1018.7589
5	5	-744.57672	-746.89014	-748.78763	-2.3134128	-740.60639	-739.11306	-739.1127
6	6	-1651.1101	-1638.7471	-1642.2836	12.362941	-1647.7701	-1630.6241	-1630.725
7	7	-1418.7407	-1402.3968	-1406.2669	16.343806	-1415.2868	-1394.205	-1394.0653
8	8	-1047.364	-1036.3503	-1039.8923	11.013687	-1043.6772	-1027.8047	-1027.8042
9	9	-1214.2331	-1213.2444	-1216.9106	0.988731	-1210.6668	-1204.0729	-1204.0779
10	10	-1616.671	-1619.3308	-1620.8324	-2.6597883	-1613.3614	-1609.6991	-1613.0804
11	11	-765.34196	-758.34236	-762.38972	6.9995965	-761.34915	-747.49385	-747.50496
12	12	-1178.1523	-1158.3265	-1161.8877	19.825878	-1174.5859	-1150.0727	-1150.073
13	13	-1245.4795	-1241.7654	-1245.3166	3.7140907	-1241.9659	-1232.7213	-1233.3384
14	14	-1132.433	-1108.0443	-1111.5788	24.388716	-1128.7922	-1099.7111	-1099.7113
15	15	-970.74428	-965.70181	-969.33859	5.0424658	-967.00253	-955.85858	-955.65179
16	16	-1395.0259	-1387.5497	-1391.1101	7.4762366	-1391.5843	-1376.3268	-1379.2829
17	17	-1215.7393	-1213.0617	-1219.082	2.6776237	-1212.1976	-1203.0138	-1203.4578
18	18	-808.29034	-805.33613	-808.85527	2.9542108	-804.35391	-796.36176	-796.36081
19	19	-691.78136	-645.7638	-649.31587	46.017555	-687.65843	-636.7965	-636.79593
20	20	-1439.6671	-1439.1338	-1442.4916	0.53329236	-1436.1959	-1430.7663	-1430.7648
21	21	-1268.4078	-1269.6659	-1272.069	-1.258123	-1264.9147	-1261.6504	-1261.6504
22	22	-1119.82	-1113.5605	-1117.8301	6.2594484	-1116.1502	-1103.3839	-1103.366
23	23	-1215.7363	-1215.164	-1218.8186	0.5722571	-1212.2186	-1204.3409	-1205.8858
24	24	-1275.7268	-1277.2852	-1279.6468	-1.5583829	-1272.218	-1265.9953	-1268.7742
25	25	-927.64441	-923.77163	-927.47069	3.8727769	-923.861	-913.27406	-915.30698
26	26	-850.17885	-842.83283	-846.39147	7.3460195	-846.24995	-833.93641	-833.93676
27	27	-941.3359	-942.37642	-945.10588	-1.0405234	-937.57197	-932.93533	-933.50897
28	28	-1327.8058	-1330.7591	-1331.9661	-2.9533517	-1324.2836	-1319.8573	-1322.6253
29	29	-901.45048	-889.5748	-893.37261	11.875679	-897.60212	-877.67832	-880.07965
30	30	-1264.1125	-1249.7828	-1253.2117	14.329697	-1260.5564	-1236.9816	-1241.3116
31	31	-1256.2744	-1230.851	-1234.4033	25.423376	-1252.7832	-1222.7242	-1222.7244
32	32	-1242.2558	-1243.2848	-1246.7234	-1.029	-1238.7213	-1222.9581	-1232.8967
33	33	-890.78947	-861.82724	-865.3398	28.962237	-886.91558	-853.17714	-853.17638
34	34	-983.57893	-983.00105	-986.08601	0.57787503	-979.83479	-973.0367	-974.00449
35	35	-918.30151	-896.69425	-900.55369	21.607264	-914.51724	-887.36381	-887.36389
36	36	-1171.7731	-1164.8158	-1168.569	6.9573323	-1168.2168	-1154.5525	-1155.8838
37	37	-1036.5867	-1038.1503	-1040.5462	-1.5636495	-1032.8976	-1028.5417	-1028.5212
38	38	-1277.5873	-1263.712	-1267.4808	13.875239	-1274.0579	-1255.1172	-1255.1175
39	39	-1757.6006	-1756.8909	-1760.4496	0.70972605	-1754.333	-1744.9122	-1748.7717
40	40	-1437.376	-1428.5913	-1432.1049	8.7847555	-1433.9531	-1419.8862	-1420.3802
41	41	-979.29518	-963.91412	-967.7876	15.381061	-975.52455	-954.57973	-954.57035
42	42	-1031.1001	-1033.1065	-1035.1611	-2.006391	-1027.4126	-1024.3537	-1024.3182
43	43	-894.4667	-884.72695	-888.6457	9.7397507	-890.60656	-875.15995	-875.16085
44	44	-1725.1875	-1722.394	-1726.0661	2.793532	-1721.8956	-1714.2219	-1714.2131
45	45	-1630.2108	-1617.8884	-1621.1425	12.322368	-1626.8764	-1602.3334	-1609.8584
46	46	-1483.9617	-1478.7971	-1483.2745	5.1645286	-1480.5245	-1469.0333	-1468.3373
47	47	-1175.1387	-1176.1979	-1178.9317	-1.0592113	-1171.5647	-1164.2855	-1167.5714
48	48	-935.01824	-937.6918	-939.21254	-2.6735585	-931.25719	-929.65452	-929.60437
49	49	-722.16714	-699.95972	-703.51723	22.207424	-718.12031	-691.01554	-691.01529
50	50	-902.20204	-887.9154	-891.58542	14.286642	-898.39017	-875.25464	-878.37892
51	51	-1382.057	-1354.7634	-1358.3525	27.293622	-1378.5863	-1346.7044	-1346.7044
52	52	-1535.6081	-1537.3269	-1539.6248	-1.7188314	-1532.2619	-1529.3473	-1529.3391
53	53	-1307.1528	-1300.0168	-1303.7591	7.13595	-1303.6708	-1289.4191	-1291.5386
54	54	-1391.4068	-1391.8551	-1394.8408	-0.44826175	-1387.9083	-1382.0149	-1382.0196
55	55	-606.59303	-602.75611	-606.4125	3.8369135	-602.39537	-592.66232	-592.66312
56	56	-1922.8305	-1921.9049	-1925.4529	0.92559516	-1919.6743	-1913.7117	-1913.71
57	57	-1261.2419	-1251.7391	-1255.4518	9.5028596	-1257.7299	-1243.1839	-1243.1607
58	58	-1369.9737	-1363.7547	-1367.4712	6.2190128	-1366.4792	-1355.0052	-1355.0035
59	59	-1428.86	-1426.5113	-1430.0519	2.3487291	-1425.4206	-1416.3498	-1418.3764
60	60	-1121.2389	-1124.1904	-1125.433	-2.9515541	-1117.6101	-1112.777	-1114.3178
61	61	-753.91573	-732.72106	-736.30169	21.194675	-749.86776	-723.84591	-723.84565
62	62	-1332.9756	-1331.3779	-1337.4432	1.5977005	-1329.4926	-1320.1579	-1324.6404
63	63	-1378.6996	-1366.9224	-1370.4049	11.777225	-1375.2411	-1358.195	-1358.6905
64	64	-878.42006	-861.28733	-864.83452	17.132736	-874.57362	-852.58026	-852.58124
65	65	-1080.6264	-1074.6361	-1078.172	5.990208	-1076.9598	-1061.0822	-1066.0905
