No.	ID	loglik_NUll	loglik_RES	loglik_all	log_ratio	loglik_Max1	loglik_Max2	loglik_Max3
0	0	-1406.5281	-1405.1568	-1411.1233	1.371319	-1403.544	-1407.2284	-1401.4457
1	1	-833.81423	-805.70268	-811.63871	28.111546	-830.39341	-807.82092	-801.92907
2	2	-967.22642	-941.55134	-947.51147	25.675085	-963.91506	-943.80206	-937.90938
3	3	-824.53521	-807.43716	-812.69904	17.098048	-821.07138	-809.07612	-803.52152
4	4	-1824.7899	-1817.7879	-1822.8631	7.001976	-1821.9936	-1819.7408	-1815.0002
5	5	-1815.5027	-1816.3487	-1821.7536	-0.84600459	-1812.655	-1818.9591	-1814.6528
6	6	-1248.0183	-1227.6486	-1233.635	20.369749	-1244.9371	-1230.2003	-1224.3073
7	7	-1716.7661	-1708.562	-1712.1384	8.204107	-1713.932	-1711.0594	-1705.6303
8	8	-1045.4275	-1011.4465	-1017.3358	33.981085	-1042.171	-1014.1288	-1008.2372
9	9	-1543.2795	-1519.3679	-1525.2936	23.911682	-1540.385	-1522.9891	-1517.0952
10	10	-1056.8938	-1047.0671	-1053.0421	9.8266513	-1053.6447	-1049.6352	-1043.7417
11	11	-1013.8692	-985.79741	-991.74462	28.071759	-1010.6301	-988.18009	-982.28806
12	12	-1232.1106	-1196.8867	-1202.7966	35.223916	-1228.9881	-1199.7125	-1193.8198
13	13	-1244.5002	-1244.8252	-1251.1411	-0.32507495	-1241.391	-1247.2285	-1241.2852
14	14	-1280.1297	-1252.6189	-1258.56	27.510765	-1277.0624	-1255.2325	-1249.3385
15	15	-969.36177	-943.91991	-949.88044	25.441859	-966.06089	-946.20698	-940.31295
16	16	-1194.5795	-1173.0552	-1178.9528	21.524295	-1191.4351	-1175.7772	-1169.8842
17	17	-984.90993	-966.57732	-972.53275	18.332612	-981.60865	-969.50287	-963.60481
18	18	-928.9091	-895.6628	-901.57389	33.246299	-925.55437	-898.49694	-892.60709
19	19	-1424.7008	-1424.2181	-1430.7743	0.48263855	-1421.717	-1426.8617	-1420.8697
20	20	-808.49397	-761.4272	-767.33774	47.066769	-805.05047	-763.56107	-757.67186
21	21	-1474.0079	-1473.4834	-1479.5594	0.52443675	-1471.0695	-1476.6044	-1470.7835
22	22	-832.59151	-804.67108	-810.61514	27.920426	-829.15873	-806.77524	-800.88387
23	23	-723.28457	-701.42269	-707.39876	21.861881	-719.6941	-703.7472	-697.8544
24	24	-1124.2194	-1107.9988	-1114.0359	16.22061	-1121.0318	-1110.3579	-1104.4674
25	25	-1284.5458	-1278.7722	-1284.6766	5.7736376	-1281.4591	-1282.3896	-1276.4919
26	26	-1227.5015	-1211.7045	-1217.7164	15.797009	-1224.4017	-1214.1929	-1208.3006
27	27	-1229.0261	-1181.841	-1187.7882	47.185077	-1225.9031	-1185.028	-1179.1374
28	28	-1228.9256	-1209.4819	-1215.4565	19.443743	-1225.8395	-1212.0103	-1206.1214
29	29	-1543.5338	-1517.1527	-1523.1823	26.38108	-1540.6062	-1519.9653	-1514.0732
30	30	-1256.5176	-1245.3832	-1251.3329	11.134386	-1253.4346	-1247.795	-1241.9024
31	31	-1187.8402	-1152.0131	-1157.915	35.827079	-1184.7188	-1154.7841	-1148.8912
32	32	-1121.2466	-1119.9508	-1125.4846	1.2957736	-1118.0802	-1121.6625	-1115.8071
33	33	-1051.9126	-1040.4641	-1046.493	11.448467	-1048.6786	-1042.9912	-1037.0966
34	34	-1356.3627	-1326.5595	-1332.4847	29.803228	-1353.3157	-1330.0297	-1324.1372
35	35	-1420.5835	-1419.4036	-1425.3539	1.179882	-1417.6224	-1421.7259	-1415.8059
36	36	-1654.8044	-1644.3879	-1650.5146	10.416485	-1651.9507	-1647.3281	-1641.4361
37	37	-886.78085	-879.31461	-885.22581	7.4662426	-883.35027	-881.30312	-875.41003
38	38	-1289.3982	-1288.2018	-1293.9867	1.1964779	-1286.3155	-1289.9894	-1284.8619
39	39	-963.37241	-930.67227	-936.58532	32.700141	-960.08311	-932.979	-927.08646
40	40	-1259.2216	-1237.5413	-1243.4758	21.680351	-1256.1393	-1240.3105	-1234.4165
41	41	-968.66636	-957.92921	-959.26803	10.73715	-965.35875	-955.79884	-954.27064
42	42	-1022.2024	-1010.0749	-1016.0274	12.12744	-1018.9596	-1012.6462	-1006.7528
43	43	-1300.2833	-1267.4562	-1273.2089	32.827097	-1297.2089	-1270.0744	-1264.1822
44	44	-1147.4597	-1124.8436	-1130.7521	22.616098	-1144.2946	-1127.2834	-1121.3911
45	45	-909.20277	-872.36754	-878.41814	36.83523	-905.84247	-875.40213	-869.50894
46	46	-1345.1351	-1335.357	-1341.407	9.7781279	-1342.1227	-1337.8869	-1331.9939
47	47	-963.44472	-958.9558	-964.73859	4.4889208	-960.18655	-961.50279	-955.61003
48	48	-1337.6774	-1322.6148	-1328.5184	15.062569	-1334.6531	-1325.16	-1319.265
49	49	-1684.1486	-1682.1715	-1686.7914	1.9771379	-1681.2879	-1685.6744	-1679.5503
50	50	-985.74227	-952.50498	-958.44883	33.237289	-982.4497	-955.04893	-949.15722
51	51	-1452.087	-1422.756	-1428.6825	29.330963	-1449.0933	-1425.4804	-1419.5895
52	52	-975.19555	-964.40418	-970.3402	10.791364	-971.90546	-966.56033	-960.66747
53	53	-876.02548	-831.60868	-837.50339	44.416802	-872.62398	-834.20215	-828.31229
54	54	-1222.1668	-1208.7439	-1214.6852	13.422941	-1219.0784	-1211.2609	-1205.3682
55	55	-1059.4654	-1043.8489	-1049.8632	15.616503	-1056.2413	-1046.3631	-1040.4696
56	56	-945.6482	-916.87837	-922.28905	28.769834	-942.32659	-919.12529	-913.23228
57	57	-1036.7431	-1001.5457	-1007.4318	35.197438	-1033.5173	-1003.9784	-998.08654
58	58	-1221.5065	-1203.9071	-1209.8648	17.599391	-1218.3919	-1207.3548	-1201.4567
59	59	-1196.2717	-1179.3609	-1185.2776	16.910735	-1193.1464	-1181.8226	-1175.9287
60	60	-1701.3106	-1691.0109	-1697.0137	10.299719	-1698.4656	-1694.388	-1688.4955
61	61	-1022.0628	-1014.3303	-1020.194	7.7325231	-1018.7745	-1016.4162	-1010.5221
62	62	-1086.8182	-1084.0511	-1089.9732	2.7670782	-1083.6117	-1085.7984	-1079.8916
63	63	-1665.1644	-1640.8197	-1646.8071	24.344658	-1662.2698	-1643.882	-1637.9895
64	64	-1243.8934	-1220.7358	-1226.4298	23.157582	-1240.7882	-1223.8733	-1217.9803
65	65	-826.61934	-779.37433	-785.2782	47.245014	-823.15955	-781.92212	-776.03048
